ma_sinh_vien,hoc_ky,diem_ren_luyen,xep_loai_rl,loai_hoc_bong,muc_tien_hb,hinh_thuc_ky_luat,ly_do_ky_luat
B22DCKT022,HK2-2024-25,69,Khá,,0,,
B22DCKT029,HK2-2024-25,71,Khá,,0,,
B22DCKT011,HK2-2024-25,64,Trung bình,,0,,
B22DCKT138,HK2-2024-25,71,Khá,,0,,
B22DCKT098,HK2-2024-25,72,Khá,,0,,
B22DCKT031,HK2-2024-25,78,Khá,,0,,
B22DCKT100,HK2-2024-25,81,Tốt,,0,,
B22DCKT106,HK2-2024-25,79,Khá,,0,,
B22DCKT073,HK2-2024-25,76,Khá,,0,,
B22DCKT039,HK2-2024-25,75,Khá,,0,,
B22DCKT137,HK2-2024-25,61,Trung bình,,0,,
B22DCKT065,HK2-2024-25,78,Khá,,0,,
B22DCKT041,HK2-2024-25,,,,0,,
B22DCKT105,HK2-2024-25,,,,0,,
B22DCKT036 ,HK2-2024-25,69,Khá,,0,,
B22DCKT097,HK2-2024-25,67,Khá,,0,,
B22DCKT088,HK2-2024-25,64,Trung bình,,0,,
B22DCKT103,HK2-2024-25,76,Khá,,0,,
B22DCKT102,HK2-2024-25,76,Khá,,0,,
B22DCKT094,HK2-2024-25,67,Khá,,0,,
B22DCKT122,HK2-2024-25,67,Khá,,0,,
B22DCKT118,HK2-2024-25,77,Khá,,0,,
B22DCKT121,HK2-2024-25,73,Khá,,0,,
B22DCKT117,HK2-2024-25,78,Khá,,0,,
B22DCKT040,HK2-2024-25,70,Khá,,0,,
B22DCKT139,HK2-2024-25,70,Khá,,0,,
B22DCKT136,HK2-2024-25,67,Khá,,0,,
B22DCKT008,HK2-2024-25,62,Trung bình,,0,,
B22DCKT021,HK2-2024-25,76,Khá,,0,,
B22DCKT018,HK2-2024-25,73,Khá,,0,,
B22DCKT055,HK2-2024-25,64,Trung bình,,0,,
B22DCKT071,HK2-2024-25,69,Khá,,0,,
B22DCKT016,HK2-2024-25,69,Khá,,0,,
B22DCKT129,HK2-2024-25,69,Khá,,0,,
B22DCKT082,HK2-2024-25,82,Tốt,,0,,
B22DCKT009,HK2-2024-25,,,,0,,
B22DCKT020,HK2-2024-25,75,Khá,,0,,
B22DCKT033,HK2-2024-25,75,Khá,,0,,
B22DCKT074,HK2-2024-25,75,Khá,,0,,
B22DCKT078,HK2-2024-25,77,Khá,,0,,
B22DCKT023,HK2-2024-25,72,Khá,,0,,
B22DCKT056,HK2-2024-25,51,Trung bình,,0,,
B22DCKT079,HK2-2024-25,81,Tốt,,0,,
B22DCKT113,HK2-2024-25,81,Tốt,,0,,
B22DCKT087,HK2-2024-25,63,Trung bình,,0,,
B22DCKT107,HK2-2024-25,69,Khá,,0,,
B22DCKT112,HK2-2024-25,65,Khá,,0,,
B22DCKT049,HK2-2024-25,66,Khá,,0,,
B22DCKT025,HK2-2024-25,81,Tốt,,0,,
B22DCKT126,HK2-2024-25,75,Khá,,0,,
B22DCKT099,HK2-2024-25,73,Khá,,0,,
B22DCKT095,HK2-2024-25,77,Khá,,0,,
B22DCKT091,HK2-2024-25,71,Khá,,0,,
B22DCKT133,HK2-2024-25,67,Khá,,0,,
B22DCKT116,HK2-2024-25,48,Yếu,,0,,
B22DCKT013,HK2-2024-25,85,Tốt,,0,,
B22DCKT081,HK2-2024-25,55,Trung bình,,0,,
B22DCKT130,HK2-2024-25,66,Khá,,0,,
B22DCKT037,HK2-2024-25,,,,0,,
B22DCKT064,HK2-2024-25,76,Khá,,0,,
B22DCKT034,HK2-2024-25,68,Khá,,0,,
B22DCKT110,HK2-2024-25,70,Khá,,0,,
B22DCKT125,HK2-2024-25,66,Khá,,0,,
B22DCKT038,HK2-2024-25,48,Yếu,,0,,
B22DCKT052,HK2-2024-25,80,Tốt,,0,,
B22DCKT089,HK2-2024-25,71,Khá,,0,,
B22DCKT075,HK2-2024-25,,,,0,,
B22DCKT058,HK2-2024-25,61,Trung bình,,0,,
B22DCKT096,HK2-2024-25,,,,0,,
B22DCKT115,HK2-2024-25,80,Tốt,,0,,
B22DCKT108,HK2-2024-25,67,Khá,,0,,
B22DCKT135,HK2-2024-25,75,Khá,,0,,
B22DCKT032,HK2-2024-25,55,Trung bình,,0,,
B22DCKT085,HK2-2024-25,55,Trung bình,,0,,
B22DCKT045,HK2-2024-25,66,Khá,,0,,
B22DCKT035,HK2-2024-25,54,Trung bình,,0,,
B22DCKT061,HK2-2024-25,,,,0,,
B22DCKT042,HK2-2024-25,65,Khá,,0,,
B22DCKT059,HK2-2024-25,72,Khá,,0,,
B22DCKT048,HK2-2024-25,60,Trung bình,,0,,
B22DCKT070,HK2-2024-25,65,Khá,,0,,
B22DCKT093,HK2-2024-25,58,Trung bình,,0,,
B22DCKT047,HK2-2024-25,62,Trung bình,,0,,
B22DCKT111,HK2-2024-25,58,Trung bình,,0,,
B22DCKT010,HK2-2024-25,60,Trung bình,,0,,
B22DCKT057,HK2-2024-25,56,Trung bình,,0,,
B22DCKT015,HK2-2024-25,65,Khá,,0,,
B22DCKT140,HK2-2024-25,48,Yếu,,0,,
B22DCKT053,HK2-2024-25,45,Yếu,,0,,
B22DCKT104,HK2-2024-25,57,Trung bình,,0,,
B22DCKT024,HK2-2024-25,62,Trung bình,,0,,
B22DCKT068,HK2-2024-25,78,Khá,,0,,
B23DCKT115,HK2-2024-25,85,Tốt,KKHT Loại Giỏi,3600000,,
B23DCKT049,HK2-2024-25,88,Tốt,KKHT Loại Giỏi,3600000,,
B23DCKT086,HK2-2024-25,94,Xuất sắc,KKHT Loại Xuất sắc,8000000,,
B23DCKT139,HK2-2024-25,88,Tốt,KKHT Loại Giỏi,3600000,,
B23DCKT126,HK2-2024-25,89,Tốt,KKHT Loại Giỏi,3600000,,
B23DCKT097,HK2-2024-25,76,Khá,KKHT Loại Khá,1200000,,
B23DCKT012,HK2-2024-25,78,Khá,KKHT Loại Khá,1200000,,
B23DCKT052,HK2-2024-25,,,KKHT Loại Giỏi,3600000,,
B23DCKT008,HK2-2024-25,77,Khá,KKHT Loại Khá,1200000,,
B23DCKT135,HK2-2024-25,79,Khá,KKHT Loại Khá,1200000,,
B23DCKT074,HK2-2024-25,83,Tốt,KKHT Loại Giỏi,3600000,,
B23DCKT118,HK2-2024-25,81,Tốt,KKHT Loại Giỏi,3600000,,
B23DCKT114,HK2-2024-25,74,Khá,KKHT Loại Khá,1200000,,
B23DCKT089,HK2-2024-25,80,Tốt,,0,,
B23DCKT117,HK2-2024-25,80,Tốt,,0,,
B23DCKT028,HK2-2024-25,73,Khá,,0,,
B23DCKT005,HK2-2024-25,81,Tốt,,0,,
B23DCKT003,HK2-2024-25,82,Tốt,,0,,
B23DCKT017,HK2-2024-25,75,Khá,,0,,
B23DCKT124,HK2-2024-25,80,Tốt,,0,,
B23DCKT083,HK2-2024-25,81,Tốt,,0,,
B23DCKT120,HK2-2024-25,81,Tốt,,0,,
B23DCKT051,HK2-2024-25,82,Tốt,,0,,
B23DCKT106,HK2-2024-25,82,Tốt,,0,,
B23DCKT085,HK2-2024-25,87,Tốt,,0,,
B23DCKT077,HK2-2024-25,85,Tốt,,0,,
B23DCKT029,HK2-2024-25,81,Tốt,,0,,
B23DCKT087,HK2-2024-25,82,Tốt,,0,,
B23DCKT107,HK2-2024-25,72,Khá,,0,,
B23DCKT104,HK2-2024-25,86,Tốt,,0,,
B23DCKT042,HK2-2024-25,86,Tốt,,0,,
B23DCKT102,HK2-2024-25,63,Trung bình,,0,,
B23DCKT060,HK2-2024-25,67,Khá,,0,,
B23DCKT127,HK2-2024-25,72,Khá,,0,,
B23DCKT099,HK2-2024-25,87,Tốt,,0,,
B23DCKT137,HK2-2024-25,,,,0,,
B23DCKT098,HK2-2024-25,71,Khá,,0,,
B23DCKT082,HK2-2024-25,68,Khá,,0,,
B23DCKT092,HK2-2024-25,83,Tốt,,0,,
B23DCKT023 ,HK2-2024-25,72,Khá,,0,,
B23DCKT026,HK2-2024-25,71,Khá,,0,,
B23DCKT041,HK2-2024-25,75,Khá,,0,,
B23DCKT084,HK2-2024-25,79,Khá,,0,,
B23DCKT061,HK2-2024-25,74,Khá,,0,,
B23DCKT071,HK2-2024-25,86,Tốt,,0,,
B23DCKT007,HK2-2024-25,72,Khá,,0,,
B23DCKT128,HK2-2024-25,68,Khá,,0,,
B23DCKT113,HK2-2024-25,82,Tốt,,0,,
B23DCKT022 ,HK2-2024-25,71,Khá,,0,,
B23DCKT067,HK2-2024-25,65,Khá,,0,,
B23DCKT140,HK2-2024-25,85,Tốt,,0,,
B23DCKT081,HK2-2024-25,77,Khá,,0,,
B23DCKT044,HK2-2024-25,68,Khá,,0,,
B23DCKT138,HK2-2024-25,65,Khá,,0,,
B23DCKT103,HK2-2024-25,69,Khá,,0,,
B23DCKT025,HK2-2024-25,79,Khá,,0,,
B23DCKT112,HK2-2024-25,71,Khá,,0,,
B23DCKT134 ,HK2-2024-25,71,Khá,,0,,
B23DCKT145,HK2-2024-25,71,Khá,,0,,
B23DCKT070,HK2-2024-25,64,Trung bình,,0,,
B23DCKT105,HK2-2024-25,67,Khá,,0,,
B23DCKT053,HK2-2024-25,63,Trung bình,,0,,
B23DCKT094,HK2-2024-25,67,Khá,,0,,
B23DCKT068,HK2-2024-25,64,Trung bình,,0,,
B23DCKT141,HK2-2024-25,74,Khá,,0,,
B23DCKT065,HK2-2024-25,79,Khá,,0,,
B23DCKT063,HK2-2024-25,75,Khá,,0,,
B23DCKT066,HK2-2024-25,72,Khá,,0,,
B23DCKT109,HK2-2024-25,,,,0,,
B23DCKT050,HK2-2024-25,69,Khá,,0,,
B23DCKT056,HK2-2024-25,65,Khá,,0,,
B23DCKT131,HK2-2024-25,71,Khá,,0,,
B23DCKT096,HK2-2024-25,63,Trung bình,,0,,
B23DCKT043,HK2-2024-25,70,Khá,,0,,
B23DCKT046,HK2-2024-25,71,Khá,,0,,
B23DCKT136,HK2-2024-25,67,Khá,,0,,
B23DCKT037,HK2-2024-25,76,Khá,,0,,
B23DCKT142,HK2-2024-25,75,Khá,,0,,
B23DCKT033,HK2-2024-25,66,Khá,,0,,
B23DCKT132,HK2-2024-25,76,Khá,,0,,
B23DCKT125,HK2-2024-25,71,Khá,,0,,
B23DCKT133,HK2-2024-25,75,Khá,,0,,
B23DCKT030,HK2-2024-25,73,Khá,,0,,
B23DCKT055,HK2-2024-25,66,Khá,,0,,
B23DCKT032,HK2-2024-25,65,Khá,,0,,
B23DCKT001 ,HK2-2024-25,73,Khá,,0,,
B23DCKT062,HK2-2024-25,71,Khá,,0,,
B23DCKT019,HK2-2024-25,64,Trung bình,,0,,
B23DCKT002,HK2-2024-25,80,Tốt,,0,,
B23DCKT116,HK2-2024-25,74,Khá,,0,,
B23DCKT009,HK2-2024-25,81,Tốt,,0,,
B23DCKT091,HK2-2024-25,73,Khá,,0,,
B23DCKT090,HK2-2024-25,52,Trung bình,,0,,
B23DCKT045,HK2-2024-25,74,Khá,,0,,
B23DCKT039,HK2-2024-25,74,Khá,,0,,
B23DCKT020,HK2-2024-25,67,Khá,,0,,
B23DCKT072,HK2-2024-25,82,Tốt,,0,,
B23DCKT111,HK2-2024-25,74,Khá,,0,,
B23DCKT048,HK2-2024-25,73,Khá,,0,,
B23DCKT014,HK2-2024-25,65,Khá,,0,,
B23DCKT101,HK2-2024-25,69,Khá,,0,,
B23DCKT143,HK2-2024-25,74,Khá,,0,,
B23DCKT079,HK2-2024-25,59,Trung bình,,0,,
B23DCKT119,HK2-2024-25,73,Khá,,0,,
B23DCKT010,HK2-2024-25,74,Khá,,0,,
B23DCKT054,HK2-2024-25,58,Trung bình,,0,,
B23DCKT015,HK2-2024-25,70,Khá,,0,,
B23DCKT035,HK2-2024-25,60,Trung bình,,0,,
B23DCKT108,HK2-2024-25,46,Yếu,,0,,
B23DCKT078,HK2-2024-25,46,Yếu,,0,,
B23DCKT006,HK2-2024-25,77,Khá,,0,,
B23DCKT123,HK2-2024-25,78,Khá,,0,,
B23DCKT088,HK2-2024-25,66,Khá,,0,,
B23DCKT129,HK2-2024-25,66,Khá,,0,,
B23DCKT027,HK2-2024-25,75,Khá,,0,,
B23DCKT095,HK2-2024-25,83,Tốt,,0,,
B23DCKT110,HK2-2024-25,80,Tốt,,0,,
B23DCKT047,HK2-2024-25,63,Trung bình,,0,,
B23DCKT031,HK2-2024-25,70,Khá,,0,,
B23DCKT059,HK2-2024-25,63,Trung bình,,0,,
B23DCKT021,HK2-2024-25,83,Tốt,,0,,
B23DCKT004,HK2-2024-25,,,,0,,
B23DCKT075,HK2-2024-25,58,Trung bình,,0,,
B23DCKT069,HK2-2024-25,62,Trung bình,,0,,
B23DCKT058,HK2-2024-25,67,Khá,,0,,
B23DCKT038,HK2-2024-25,52,Trung bình,,0,,
B23DCKT130,HK2-2024-25,73,Khá,,0,,
B23DCKT011,HK2-2024-25,61,Trung bình,,0,,
B23DCKT024,HK2-2024-25,69,Khá,,0,,
B23DCKT040,HK2-2024-25,63,Trung bình,,0,,
B23DCKT036,HK2-2024-25,71,Khá,,0,,
B23DCKT076,HK2-2024-25,67,Khá,,0,,
B23DCKT100,HK2-2024-25,69,Khá,,0,,
B23DCKT013,HK2-2024-25,73,Khá,,0,,
B23DCKT144,HK2-2024-25,66,Khá,,0,,
B23DCKT073,HK2-2024-25,71,Khá,,0,,
B23DCKT121,HK2-2024-25,41,Yếu,,0,,
B24DCKT139,HK2-2024-25,84,Tốt,KKHT Loại Giỏi,3600000,,
B24DCKT008,HK2-2024-25,90,Xuất sắc,KKHT Loại Giỏi,3600000,,
B24DCKT147,HK2-2024-25,79,Khá,KKHT Loại Khá,1200000,,
B24DCKT033,HK2-2024-25,91,Xuất sắc,KKHT Loại Giỏi,3600000,,
B24DCKT148,HK2-2024-25,83,Tốt,KKHT Loại Giỏi,3600000,,
B24DCKT039,HK2-2024-25,87,Tốt,KKHT Loại Giỏi,3600000,,
B24DCKT037,HK2-2024-25,85,Tốt,KKHT Loại Giỏi,3600000,,
B24DCKT117,HK2-2024-25,75,Khá,KKHT Loại Khá,1200000,,
B24DCKT011,HK2-2024-25,93,Xuất sắc,KKHT Loại Giỏi,3600000,,
B24DCKT089,HK2-2024-25,85,Tốt,KKHT Loại Giỏi,3600000,,
B24DCKT084,HK2-2024-25,91,Xuất sắc,KKHT Loại Giỏi,3600000,,
B24DCKT136,HK2-2024-25,84,Tốt,KKHT Loại Giỏi,3600000,,
B24DCKT032,HK2-2024-25,92,Xuất sắc,KKHT Loại Giỏi,3600000,,
B24DCKT140,HK2-2024-25,82,Tốt,KKHT Loại Giỏi,3600000,,
B24DCKT043,HK2-2024-25,76,Kh?,KKHT Loại Khá,1200000,,
B24DCKT004,HK2-2024-25,83,Tốt,,0,,
B24DCKT067,HK2-2024-25,78,Khá,,0,,
B24DCKT063,HK2-2024-25,87,Tốt,,0,,
B24DCKT094 ,HK2-2024-25,82,Tốt,,0,,
B24DCKT123,HK2-2024-25,92,Xuất sắc,,0,,
B24DCKT097,HK2-2024-25,85,Tốt,,0,,
B24DCKT100,HK2-2024-25,,,,0,,
B24DCKT048,HK2-2024-25,84,Tốt,,0,,
B24DCKT080,HK2-2024-25,83,Tốt,,0,,
B24DCKT072,HK2-2024-25,91,Xuất sắc,,0,,
B24DCKT031,HK2-2024-25,77,Khá,,0,,
B24DCKT093,HK2-2024-25,,,,0,,
B24DCKT073,HK2-2024-25,87,Tốt,,0,,
B24DCKT070,HK2-2024-25,90,Xuất sắc,,0,,
B24DCKT090,HK2-2024-25,83,Tốt,,0,,
B24DCKT015,HK2-2024-25,73,Khá,,0,,
B24DCKT044,HK2-2024-25,80,Tốt,,0,,
B24DCKT022,HK2-2024-25,62,Trung bình,,0,,
B24DCKT014,HK2-2024-25,70,Khá,,0,,
B24DCKT066,HK2-2024-25,68,Khá,,0,,
B24DCKT109,HK2-2024-25,79,Khá,,0,,
B24DCKT010,HK2-2024-25,80,Tốt,,0,,
B24DCKT142,HK2-2024-25,68,Khá,,0,,
B24DCKT061,HK2-2024-25,88,Tốt,,0,,
B24DCKT062,HK2-2024-25,,,,0,,
B24DCKT115,HK2-2024-25,63,Trung bình,,0,,
B24DCKT029,HK2-2024-25,,,,0,,
B24DCKT088,HK2-2024-25,68,Khá,,0,,
B24DCKT129,HK2-2024-25,72,Khá,,0,,
B24DCKT024,HK2-2024-25,71,Khá,,0,,
B24DCKT135,HK2-2024-25,74,Khá,,0,,
B24DCKT006,HK2-2024-25,64,Trung bình,,0,,
B24DCKT059,HK2-2024-25,82,Tốt,,0,,
B24DCKT003,HK2-2024-25,68,Khá,,0,,
B24DCKT105,HK2-2024-25,68,Khá,,0,,
B24DCKT138,HK2-2024-25,86,Tốt,,0,,
B24DCKT053,HK2-2024-25,62,Trung bình,,0,,
B24DCKT051,HK2-2024-25,71,Khá,,0,,
B24DCKT007,HK2-2024-25,82,Tốt,,0,,
B24DCKT018,HK2-2024-25,75,Khá,,0,,
B24DCKT108,HK2-2024-25,72,Khá,,0,,
B24DCKT005,HK2-2024-25,70,Khá,,0,,
B24DCKT017,HK2-2024-25,70,Khá,,0,,
B24DCKT074,HK2-2024-25,76,Khá,,0,,
B24DCKT058,HK2-2024-25,75,Khá,,0,,
B24DCKT102,HK2-2024-25,70,Khá,,0,,
B24DCKT122,HK2-2024-25,70,Khá,,0,,
B24DCKT116,HK2-2024-25,67,Khá,,0,,
B24DCKT013,HK2-2024-25,67,Khá,,0,,
B24DCKT060,HK2-2024-25,57,Trung bình,,0,,
B24DCKT042,HK2-2024-25,76,Khá,,0,,
B24DCKT087,HK2-2024-25,82,Tốt,,0,,
B24DCKT146,HK2-2024-25,,,,0,,
B24DCKT047 ,HK2-2024-25,67,Khá,,0,,
B24DCKT023,HK2-2024-25,63,Trung bình,,0,,
B24DCKT107,HK2-2024-25,72,Khá,,0,,
B24DCKT130,HK2-2024-25,72,Khá,,0,,
B24DCKT021,HK2-2024-25,70,Khá,,0,,
B24DCKT021,HK2-2024-25,70,Khá,,0,,
B24DCKT016,HK2-2024-25,72,Khá,,0,,
B24DCKT012,HK2-2024-25,80,Tốt,,0,,
B24DCKT077,HK2-2024-25,,,,0,,
B24DCKT125,HK2-2024-25,75,Khá,,0,,
B24DCKT045,HK2-2024-25,62,Trung bình,,0,,
B24DCKT137,HK2-2024-25,71,Khá,,0,,
B24DCKT099,HK2-2024-25,70,Khá,,0,,
B24DCKT049,HK2-2024-25,67,Khá,,0,,
B24DCKT113,HK2-2024-25,71,Khá,,0,,
B24DCKT055,HK2-2024-25,73,Khá,,0,,
B24DCKT132,HK2-2024-25,84,Tốt,,0,,
B24DCKT124,HK2-2024-25,76,Khá,,0,,
B24DCKT103,HK2-2024-25,75,Khá,,0,,
B24DCKT083,HK2-2024-25,66,Khá,,0,,
B24DCKT069,HK2-2024-25,75,Khá,,0,,
B24DCKT092,HK2-2024-25,56,Trung bình,,0,,
B24DCKT104,HK2-2024-25,51,Trung bình,,0,,
B24DCKT121,HK2-2024-25,85,Tốt,,0,,
B24DCKT086,HK2-2024-25,76,Khá,,0,,
B24DCKT075,HK2-2024-25,74,Khá,,0,,
B24DCKT141,HK2-2024-25,68,Khá,,0,,
B24DCKT041,HK2-2024-25,76,Khá,,0,,
B24DCKT079,HK2-2024-25,75,Khá,,0,,
B24DCKT057,HK2-2024-25,71,Khá,,0,,
B24DCKT134,HK2-2024-25,69,Khá,,0,,
B24DCKT085,HK2-2024-25,61,Trung bình,,0,,
B24DCKT106,HK2-2024-25,51,Trung bình,,0,,
B24DCKT054,HK2-2024-25,77,Khá,,0,,
B24DCKT027,HK2-2024-25,72,Khá,,0,,
B24DCKT128,HK2-2024-25,59,Trung bình,,0,,
B24DCKT127,HK2-2024-25,72,Khá,,0,,
B24DCKT036,HK2-2024-25,59,Trung bình,,0,,
B24DCKT145,HK2-2024-25,69,Khá,,0,,
B24DCKT035,HK2-2024-25,69,Khá,,0,,
B24DCKT076,HK2-2024-25,66,Khá,,0,,
B24DCKT119,HK2-2024-25,65,Khá,,0,,
B24DCKT150,HK2-2024-25,55,Trung bìn?,,0,,
B24DCKT064,HK2-2024-25,68,Khá,,0,,
B24DCKT071,HK2-2024-25,64,Trung bình,,0,,
B24DCKT002,HK2-2024-25,75,Khá,,0,,
B24DCKT118,HK2-2024-25,72,Khá,,0,,
B24DCKT091,HK2-2024-25,66,Khá,,0,,
B24DCKT098,HK2-2024-25,55,Trung bình,,0,,
B24DCKT110,HK2-2024-25,,,,0,,
B24DCKT133,HK2-2024-25,59,Trung bình,,0,,
B24DCKT081,HK2-2024-25,54,Trung bình,,0,,
B24DCKT082,HK2-2024-25,54,Trung bình,,0,,
B24DCKT143,HK2-2024-25,69,Khá,,0,,
B24DCKT126,HK2-2024-25,65,Khá,,0,,
B24DCKT009,HK2-2024-25,64,Trung bình,,0,,
B24DCKT149,HK2-2024-25,58,Trung bình,,0,,
B24DCKT112,HK2-2024-25,64,Trung bình,,0,,
B24DCKT052,HK2-2024-25,64,Trung bình,,0,,
B24DCKT030,HK2-2024-25,61,Trung bình,,0,,
B24DCKT095,HK2-2024-25,52,Trung bình,,0,,
B24DCKT120,HK2-2024-25,67,Khá,,0,,
B24DCKT026,HK2-2024-25,66,Khá,,0,,
B24DCKT001,HK2-2024-25,58,Trung bình,,0,,
B24DCKT056,HK2-2024-25,76,Khá,,0,,
B24DCKT065,HK2-2024-25,55,Trung bình,,0,,
B24DCKT114,HK2-2024-25,58,Trung bình,,0,,
B24DCKT144,HK2-2024-25,55,Trung bình,,0,,
B24DCKT046,HK2-2024-25,63,Trung bình,,0,,
B24DCKT096,HK2-2024-25,65,Khá,,0,,
B24DCKT078,HK2-2024-25,54,Trung bình,,0,,
B24DCKT111,HK2-2024-25,56,Trung bình,,0,,
B24DCKT050,HK2-2024-25,53,Trung bình,,0,,
B24DCKT131,HK2-2024-25,50,Trung bình,,0,,
B24DCKT101,HK2-2024-25,47,Yếu,,0,,
B24DCKT034,HK2-2024-25,46,Yếu,,0,,
B24DCKT040,HK2-2024-25,36,Yếu,,0,,
B24DCKT025,HK2-2024-25,52,Trung bình,,0,,
B24DCKT028,HK2-2024-25,47,Yếu,,0,Khiển trách,Vi phạm nội quy KTX
B24DCKT068,HK2-2024-25,52,Trung bình,,0,,
B24DCKT038,HK2-2024-25,57,Trung bình,,0,,
B24DCKT019,HK2-2024-25,49,Yếu,,0,,
B24DCKT020,HK2-2024-25,56,Trung bình,,0,,
B21DCVT069,HK2-2024-25,84,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT044,HK2-2024-25,74,Khá,KKHT Loại Khá,1200000,,
B21DCVT074,HK2-2024-25,82,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT048,HK2-2024-25,82,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT071,HK2-2024-25,83,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT082,HK2-2024-25,79,Khá,KKHT Loại Khá,1200000,,
B21DCVT129,HK2-2024-25,89,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT047,HK2-2024-25,88,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT040,HK2-2024-25,84,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT115,HK2-2024-25,83,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT025,HK2-2024-25,76,Khá,KKHT Loại Khá,1200000,,
B21DCVT037,HK2-2024-25,65,Khá,,0,,
B21DCVT093,HK2-2024-25,79,Khá,,0,,
B21DCVT120,HK2-2024-25,81,Tốt,,0,,
B21DCVT102,HK2-2024-25,88,Tốt,,0,,
B21DCVT036,HK2-2024-25,75,Khá,,0,,
B21DCVT105,HK2-2024-25,75,Khá,,0,,
B21DCVT079,HK2-2024-25,64,Trung bình,,0,,
B21DCVT023,HK2-2024-25,67,Khá,,0,,
B21DCVT086,HK2-2024-25,88,Tốt,,0,,
B21DCVT032,HK2-2024-25,84,Tốt,,0,,
B21DCVT031,HK2-2024-25,69,Khá,,0,,
B21DCVT103,HK2-2024-25,76,Khá,,0,,
B21DCVT010,HK2-2024-25,80,Tốt,,0,,
B21DCVT095,HK2-2024-25,78,Khá,,0,,
B21DCVT027,HK2-2024-25,79,Khá,,0,,
B21DCVT053,HK2-2024-25,69,Khá,,0,,
B21DCVT130,HK2-2024-25,77,Khá,,0,,
B21DCVT005 ,HK2-2024-25,70,Khá,,0,,
B21DCVT046,HK2-2024-25,65,Khá,,0,,
B21DCVT125,HK2-2024-25,,,,0,,
B21DCVT068,HK2-2024-25,61,Trung bình,,0,,
B21DCVT121,HK2-2024-25,64,Trung bình,,0,,
B21DCVT020,HK2-2024-25,73,Khá,,0,,
B21DCVT083,HK2-2024-25,74,Khá,,0,,
B21DCVT043,HK2-2024-25,73,Khá,,0,,
B21DCVT015,HK2-2024-25,72,Khá,,0,,
B21DCVT109,HK2-2024-25,73,Khá,,0,,
B21DCVT006,HK2-2024-25,75,Khá,,0,,
B21DCVT073,HK2-2024-25,71,Khá,,0,,
B21DCVT099,HK2-2024-25,77,Khá,,0,,
B21DCVT045,HK2-2024-25,77,Khá,,0,,
