ma_sinh_vien,hoc_ky,diem_ren_luyen,xep_loai_rl,loai_hoc_bong,muc_tien_hb,hinh_thuc_ky_luat,ly_do_ky_luat
B21DCKT010,HK2-2021-22,73,Khá,,0,,
B21DCKT022,HK2-2021-22,68,Khá,,0,,
B21DCKT014,HK2-2021-22,76,Khá,,0,,
B21DCKT119,HK2-2021-22,74,Khá,,0,,
B21DCKT124,HK2-2021-22,76,Khá,,0,,
B21DCKT096,HK2-2021-22,74,Khá,,0,,
B21DCKT080,HK2-2021-22,73,Khá,,0,,
B21DCKT003,HK2-2021-22,63,Trung bình,,0,,
B21DCKT111,HK2-2021-22,70,Khá,,0,,
B21DCKT063,HK2-2021-22,78,Khá,,0,,
B21DCKT126,HK2-2021-22,77,Khá,,0,,
B21DCKT123,HK2-2021-22,70,Khá,,0,,
B21DCKT072,HK2-2021-22,65,Khá,,0,,
B21DCKT013,HK2-2021-22,74,Khá,,0,,
B21DCKT079,HK2-2021-22,72,Khá,,0,,
B21DCKT094,HK2-2021-22,75,Khá,,0,,
B21DCKT116,HK2-2021-22,73,Khá,,0,,
B21DCKT090,HK2-2021-22,65,Khá,,0,,
B21DCKT015,HK2-2021-22,81,Tốt,,0,,
B21DCKT075,HK2-2021-22,69,Khá,,0,,
B21DCKT042,HK2-2021-22,63,Trung bình,,0,,
B21DCKT067,HK2-2021-22,85,Tốt,,0,,
B21DCKT078,HK2-2021-22,77,Khá,,0,,
B21DCKT099,HK2-2021-22,76,Khá,,0,,
B21DCKT121,HK2-2021-22,64,Trung bình,,0,,
B21DCKT074,HK2-2021-22,61,Trung bình,,0,,
B21DCKT129,HK2-2021-22,79,Khá,,0,,
B21DCKT052,HK2-2021-22,66,Khá,,0,,
B21DCKT050,HK2-2021-22,,,,0,,
B21DCKT101,HK2-2021-22,80,Tốt,,0,,
B21DCKT082,HK2-2021-22,75,Khá,,0,,
B21DCKT058,HK2-2021-22,74,Khá,,0,,
B21DCKT098,HK2-2021-22,55,Trung bình,,0,,
B21DCKT106,HK2-2021-22,65,Khá,,0,,
B21DCKT006,HK2-2021-22,,,,0,,
B21DCKT109,HK2-2021-22,65,Khá,,0,,
B21DCKT103,HK2-2021-22,71,Khá,,0,,
B21DCKT085,HK2-2021-22,59,Trung bình,,0,,
B21DCKT032,HK2-2021-22,70,Khá,,0,,
B21DCKT051,HK2-2021-22,,,,0,,
B21DCKT025,HK2-2021-22,56,Trung bình,,0,,
B21DCKT092,HK2-2021-22,61,Trung bình,,0,,
B21DCKT091,HK2-2021-22,51,Trung bình,,0,,
B21DCKT093,HK2-2021-22,76,Khá,,0,,
B21DCKT040,HK2-2021-22,43,Yếu,,0,,
B21DCKT034,HK2-2021-22,52,Trung bình,,0,,
B21DCKT087,HK2-2021-22,60,Trung bình,,0,,
B21DCKT023,HK2-2021-22,63,Trung bình,,0,,
B21DCKT073,HK2-2021-22,53,Trung bình,,0,,
B21DCKT047,HK2-2021-22,63,Trung bình,,0,,
B21DCKT089,HK2-2021-22,47,Yếu,,0,Khiển trách,Gian lận bài tập
B21DCKT105,HK2-2021-22,55,Trung bình,,0,,
B21DCKT083,HK2-2021-22,56,Trung bình,,0,Khiển trách,Gian lận bài tập
B21DCKT001,HK2-2021-22,46,Yếu,,0,,
B21DCKT024,HK2-2021-22,52,Trung bình,,0,,
B21DCKT081,HK2-2021-22,35,Yếu,,0,,
B21DCKT018,HK2-2021-22,49,Yếu,,0,,
B21DCKT053,HK2-2021-22,46,Yếu,,0,Cảnh cáo lần 1,Gian lận bài tập
B21DCKT130,HK2-2021-22,,,,0,,
B21DCKT112,HK2-2021-22,86,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT071,HK2-2021-22,84,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT094,HK2-2021-22,86,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT084,HK2-2021-22,85,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT097,HK2-2021-22,81,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT011 ,HK2-2021-22,77,Khá,KKHT Loại Khá,1200000,,
B21DCVT123,HK2-2021-22,78,Khá,KKHT Loại Khá,1200000,,
B21DCVT096,HK2-2021-22,77,Khá,KKHT Loại Khá,1200000,,
B21DCVT053,HK2-2021-22,81,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT077,HK2-2021-22,73,Khá,KKHT Loại Khá,1200000,,
B21DCKT115,HK2-2021-22,89,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT117,HK2-2021-22,78,Khá,KKHT Loại Khá,1200000,,
B21DCKT114,HK2-2021-22,79,Khá,KKHT Loại Khá,1200000,,
B21DCKT045,HK2-2021-22,85,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT045,HK2-2021-22,83,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT029,HK2-2021-22,83,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT022,HK2-2021-22,83,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT054,HK2-2021-22,81,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT007,HK2-2021-22,74,Khá,KKHT Loại Khá,1200000,,
B21DCVT079,HK2-2021-22,81,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT036,HK2-2021-22,78,Khá,KKHT Loại Khá,1200000,,
B21DCKT125,HK2-2021-22,81,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT073,HK2-2021-22,87,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT086,HK2-2021-22,83,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT064,HK2-2021-22,83,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT060,HK2-2021-22,80,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT088,HK2-2021-22,79,Khá,,0,,
B21DCVT126,HK2-2021-22,76,Khá,,0,,
B21DCKT037 ,HK2-2021-22,94,Xuất sắc,,0,,
B21DCKT055,HK2-2021-22,77,Khá,,0,,
B21DCKT005,HK2-2021-22,77,Khá,,0,,
B21DCKT110,HK2-2021-22,,,,0,,
B21DCVT110,HK2-2021-22,71,Khá,,0,,
B21DCVT030,HK2-2021-22,90,Xuất sắc,,0,,
B21DCKT021,HK2-2021-22,81,Tốt,,0,,
B21DCKT102,HK2-2021-22,80,Tốt,,0,,
B21DCKT020,HK2-2021-22,85,Tốt,,0,,
B21DCKT027,HK2-2021-22,91,Xuất sắc,,0,,
B21DCKT012,HK2-2021-22,85,Tốt,,0,,
B21DCVT059,HK2-2021-22,74,Khá,,0,,
B21DCVT130,HK2-2021-22,69,Khá,,0,,
B21DCKT059,HK2-2021-22,,,,0,,
B21DCKT104,HK2-2021-22,82,Tốt,,0,,
B21DCKT039,HK2-2021-22,75,Khá,,0,,
B21DCVT092,HK2-2021-22,81,Tốt,,0,,
B21DCKT048,HK2-2021-22,76,Khá,,0,,
B21DCVT101,HK2-2021-22,72,Khá,,0,,
B21DCKT120,HK2-2021-22,83,Tốt,,0,,
B21DCKT128,HK2-2021-22,79,Khá,,0,,
B21DCVT075,HK2-2021-22,77,Khá,,0,,
B21DCVT124,HK2-2021-22,78,Khá,,0,,
B21DCKT068,HK2-2021-22,76,Khá,,0,,
B21DCKT127,HK2-2021-22,89,Tốt,,0,,
B21DCKT069,HK2-2021-22,80,Tốt,,0,,
B21DCVT104,HK2-2021-22,75,Khá,,0,,
B21DCKT100,HK2-2021-22,88,Tốt,,0,,
B21DCKT118,HK2-2021-22,86,Tốt,,0,,
B21DCKT017,HK2-2021-22,84,Tốt,,0,,
B21DCVT090,HK2-2021-22,82,Tốt,,0,,
B21DCVT125,HK2-2021-22,80,Tốt,,0,,
B21DCKT011,HK2-2021-22,86,Tốt,,0,,
B21DCKT041,HK2-2021-22,68,Khá,,0,,
B21DCKT049,HK2-2021-22,70,Khá,,0,,
B21DCKT076,HK2-2021-22,68,Khá,,0,,
B21DCVT027,HK2-2021-22,66,Khá,,0,,
B21DCVT008,HK2-2021-22,83,Tốt,,0,,
B21DCVT102 ,HK2-2021-22,78,Khá,,0,,
B21DCVT046,HK2-2021-22,81,Tốt,,0,,
B21DCKT088,HK2-2021-22,87,Tốt,,0,,
B21DCVT120,HK2-2021-22,83,Tốt,,0,,
B21DCKT026,HK2-2021-22,80,Tốt,,0,,
B21DCKT038,HK2-2021-22,74,Khá,,0,,
B21DCVT066,HK2-2021-22,,,,0,,
B21DCKT016,HK2-2021-22,75,Khá,,0,,
B21DCKT095,HK2-2021-22,69,Khá,,0,,
B21DCKT070,HK2-2021-22,84,Tốt,,0,,
B21DCKT097,HK2-2021-22,77,Khá,,0,,
B21DCVT003,HK2-2021-22,69,Khá,,0,,
B21DCKT044,HK2-2021-22,76,Khá,,0,,
B21DCVT118,HK2-2021-22,71,Khá,,0,,
B21DCVT095,HK2-2021-22,85,Tốt,,0,,
B21DCVT082,HK2-2021-22,74,Khá,,0,,
B21DCVT025,HK2-2021-22,62,Trung bình,,0,,
B21DCVT047,HK2-2021-22,54,Trung bình,,0,,
B21DCKT108,HK2-2021-22,72,Khá,,0,,
B21DCKT028,HK2-2021-22,74,Khá,,0,,
B21DCKT113,HK2-2021-22,76,Khá,,0,,
B21DCKT065,HK2-2021-22,74,Khá,,0,,
B21DCVT049,HK2-2021-22,83,Tốt,,0,,
B21DCKT002,HK2-2021-22,68,Khá,,0,,
B21DCKT004,HK2-2021-22,66,Khá,,0,,
B21DCVT098,HK2-2021-22,60,Trung bình,,0,,
B21DCKT009,HK2-2021-22,80,Tốt,,0,,
B21DCVT034,HK2-2021-22,85,Tốt,,0,,
B21DCKT008,HK2-2021-22,73,Khá,,0,,
B21DCVT005,HK2-2021-22,71,Khá,,0,,
B21DCKT019,HK2-2021-22,65,Khá,,0,,
B21DCVT109 ,HK2-2021-22,86,Tốt,,0,,
B21DCVT087,HK2-2021-22,73,Khá,,0,,
B21DCVT089,HK2-2021-22,69,Khá,,0,,
B21DCVT093,HK2-2021-22,66,Khá,,0,,
B21DCKT031,HK2-2021-22,76,Khá,,0,,
B21DCVT009 ,HK2-2021-22,69,Khá,,0,,
B21DCVT106,HK2-2021-22,65,Khá,,0,,
B21DCKT086,HK2-2021-22,63,Trung bình,,0,,
B21DCVT007,HK2-2021-22,57,Trung bình,,0,,
B21DCKT046,HK2-2021-22,69,Khá,,0,,
B21DCKT061,HK2-2021-22,73,Khá,,0,,
B21DCKT035,HK2-2021-22,58,Trung bình,,0,,
B21DCKT066,HK2-2021-22,63,Trung bình,,0,,
B21DCVT058,HK2-2021-22,78,Khá,,0,,
B21DCKT043,HK2-2021-22,70,Khá,,0,,
B21DCKT062,HK2-2021-22,88,Tốt,,0,,
B21DCVT002,HK2-2021-22,80,Tốt,,0,,
B21DCKT030,HK2-2021-22,74,Khá,,0,,
B21DCKT057,HK2-2021-22,72,Khá,,0,,
B21DCVT083,HK2-2021-22,69,Khá,,0,,
B21DCKT107,HK2-2021-22,63,Trung bình,,0,,
B21DCKT033,HK2-2021-22,81,Tốt,,0,,
B21DCKT084,HK2-2021-22,74,Khá,,0,,
B21DCKT056,HK2-2021-22,68,Khá,,0,,
B21DCVT068,HK2-2021-22,65,Khá,,0,,
B21DCVT107,HK2-2021-22,59,Trung bình,,0,,
B21DCKT122,HK2-2021-22,70,Khá,,0,,
B21DCKT010 ,HK2-2021-22,73,Khá,,0,,
B21DCVT056,HK2-2021-22,79,Khá,,0,,
B21DCVT040,HK2-2021-22,76,Khá,,0,,
B21DCVT091,HK2-2021-22,76,Khá,,0,,
B21DCVT115,HK2-2021-22,72,Khá,,0,,
B21DCVT063,HK2-2021-22,66,Khá,,0,,
B21DCVT017,HK2-2021-22,77,Khá,,0,,
B21DCKT022,HK2-2021-22,68,Khá,,0,,
B21DCVT114,HK2-2021-22,68,Khá,,0,,
B21DCVT026,HK2-2021-22,70,Khá,,0,,
B21DCVT001,HK2-2021-22,50,Trung bình,,0,,
B21DCKT014,HK2-2021-22,76,Khá,,0,,
B21DCVT023,HK2-2021-22,75,Khá,,0,,
B21DCKT119,HK2-2021-22,74,Khá,,0,,
B21DCKT124,HK2-2021-22,76,Khá,,0,,
B21DCKT096,HK2-2021-22,74,Khá,,0,,
B21DCKT080,HK2-2021-22,73,Khá,,0,,
B21DCVT050,HK2-2021-22,72,Khá,,0,,
B21DCVT129,HK2-2021-22,72,Khá,,0,,
B21DCKT003,HK2-2021-22,63,Trung bình,,0,,
B21DCVT035,HK2-2021-22,54,Trung bình,,0,,
B21DCKT111,HK2-2021-22,70,Khá,,0,,
B21DCKT063,HK2-2021-22,78,Khá,,0,,
B21DCKT126,HK2-2021-22,77,Khá,,0,,
B21DCVT024,HK2-2021-22,73,Khá,,0,,
B21DCKT123,HK2-2021-22,70,Khá,,0,,
B21DCKT072,HK2-2021-22,65,Khá,,0,,
B21DCVT069,HK2-2021-22,,,,0,,
B21DCVT054,HK2-2021-22,78,Khá,,0,,
B21DCVT020,HK2-2021-22,75,Khá,,0,,
B21DCKT013,HK2-2021-22,74,Khá,,0,,
B21DCVT116,HK2-2021-22,73,Khá,,0,,
B21DCKT079,HK2-2021-22,72,Khá,,0,,
B21DCVT029,HK2-2021-22,70,Khá,,0,,
B21DCVT014,HK2-2021-22,,,,0,,
B21DCKT094,HK2-2021-22,75,Khá,,0,,
B21DCKT116,HK2-2021-22,73,Khá,,0,,
B21DCVT043,HK2-2021-22,70,Khá,,0,,
B21DCVT077,HK2-2021-22,68,Khá,,0,,
B21DCKT090 ,HK2-2021-22,65,Khá,,0,,
B21DCVT085,HK2-2021-22,54,Trung bình,,0,,
B21DCVT100,HK2-2021-22,84,Tốt,,0,,
B21DCVT119,HK2-2021-22,77,Khá,,0,,
B21DCVT071,HK2-2021-22,57,Trung bình,,0,,
B21DCKT015,HK2-2021-22,81,Tốt,,0,,
B21DCVT078,HK2-2021-22,76,Khá,,0,,
B21DCKT075,HK2-2021-22,69,Khá,,0,,
B21DCVT105,HK2-2021-22,,,,0,,
B21DCKT042,HK2-2021-22,63,Trung bình,,0,,
B21DCKT067,HK2-2021-22,85,Tốt,,0,,
B21DCKT067,HK2-2021-22,85,Tốt,,0,,
B21DCKT078,HK2-2021-22,77,Khá,,0,,
B21DCVT044,HK2-2021-22,74,Khá,,0,,
B21DCVT036,HK2-2021-22,73,Khá,,0,,
B21DCVT127,HK2-2021-22,71,Khá,,0,,
B21DCVT103,HK2-2021-22,70,Khá,,0,,
B21DCKT099,HK2-2021-22,76,Khá,,0,,
B21DCKT121,HK2-2021-22,64,Trung bình,,0,,
B21DCVT060,HK2-2021-22,62,Trung bình,,0,,
B21DCVT018,HK2-2021-22,53,Trung bình,,0,,
B21DCKT074,HK2-2021-22,61,Trung bình,,0,,
B21DCKT129,HK2-2021-22,79,Khá,,0,,
B21DCVT004,HK2-2021-22,72,Khá,,0,,
B21DCVT076 ,HK2-2021-22,72,Khá,,0,,
B21DCKT052,HK2-2021-22,66,Khá,,0,,
B21DCVT080,HK2-2021-22,62,Trung bình,,0,,
B21DCKT050,HK2-2021-22,36,Yếu,,0,,
B21DCKT101,HK2-2021-22,80,Tốt,,0,,
B21DCKT082,HK2-2021-22,75,Khá,,0,,
B21DCKT058,HK2-2021-22,74,Khá,,0,,
B21DCVT028,HK2-2021-22,,,,0,,
B21DCVT081,HK2-2021-22,63,Trung bình,,0,,
B21DCVT072,HK2-2021-22,75,Khá,,0,,
B21DCVT037,HK2-2021-22,74,Khá,,0,,
B21DCVT121,HK2-2021-22,67,Khá,,0,,
B21DCVT031 ,HK2-2021-22,63,Trung bình,,0,,
B21DCKT098,HK2-2021-22,55,Trung bình,,0,,
B21DCKT106,HK2-2021-22,65,Khá,,0,,
B21DCKT006,HK2-2021-22,62,Trung bình,,0,,
B21DCKT109,HK2-2021-22,65,Khá,,0,,
B21DCVT021,HK2-2021-22,60,Trung bình,,0,,
B21DCVT039,HK2-2021-22,77,Khá,,0,,
B21DCVT033,HK2-2021-22,75,Khá,,0,,
B21DCKT103,HK2-2021-22,71,Khá,,0,,
B21DCKT085,HK2-2021-22,59,Trung bình,,0,,
B21DCKT032,HK2-2021-22,70,Khá,,0,,
B21DCVT013,HK2-2021-22,55,Trung bình,,0,,
B21DCKT051,HK2-2021-22,59,Trung bình,,0,,
B21DCVT051,HK2-2021-22,89,Tốt,,0,,
B21DCVT108,HK2-2021-22,79,Khá,,0,,
B21DCVT042,HK2-2021-22,70,Khá,,0,,
B21DCVT048,HK2-2021-22,70,Khá,,0,,
B21DCVT074,HK2-2021-22,47,Yếu,,0,,
B21DCVT012,HK2-2021-22,,,,0,,
B21DCVT065,HK2-2021-22,64,Trung bình,,0,,
B21DCKT025,HK2-2021-22,56,Trung bình,,0,,
B21DCVT041,HK2-2021-22,58,Trung bình,,0,,
B21DCKT092,HK2-2021-22,61,Trung bình,,0,,
B21DCKT091,HK2-2021-22,51,Trung bình,,0,,
B21DCVT061,HK2-2021-22,50,Trung bình,,0,,
B21DCKT093,HK2-2021-22,76,Khá,,0,,
B21DCVT113,HK2-2021-22,63,Trung bình,,0,,
B21DCVT010,HK2-2021-22,56,Trung bình,,0,,
B21DCVT062,HK2-2021-22,70,Khá,,0,,
B21DCKT040,HK2-2021-22,43,Yếu,,0,,
B21DCVT052,HK2-2021-22,58,Trung bình,,0,,
B21DCVT064,HK2-2021-22,50,Trung bình,,0,,
B21DCKT034,HK2-2021-22,52,Trung bình,,0,,
B21DCVT016,HK2-2021-22,55,Trung bình,,0,,
B21DCVT128,HK2-2021-22,50,Trung bình,,0,,
B21DCKT087,HK2-2021-22,60,Trung bình,,0,,
B21DCKT023,HK2-2021-22,63,Trung bình,,0,,
B21DCVT038,HK2-2021-22,58,Trung bình,,0,,
B21DCVT070,HK2-2021-22,,,,0,,
B21DCKT073,HK2-2021-22,53,Trung bình,,0,,
B21DCVT111,HK2-2021-22,52,Trung bình,,0,,
B21DCVT099,HK2-2021-22,53,Trung bình,,0,,
B21DCKT047,HK2-2021-22,63,Trung bình,,0,,
B21DCVT122,HK2-2021-22,40,Yếu,,0,,
B21DCKT089,HK2-2021-22,47,Yếu,,0,Khiển trách,Gian lận bài tập
B21DCKT105,HK2-2021-22,55,Trung bình,,0,,
B21DCKT083,HK2-2021-22,56,Trung bình,,0,Khiển trách,Gian lận bài tập
B21DCVT055,HK2-2021-22,50,Trung bình,,0,,
B21DCVT015,HK2-2021-22,40,Yếu,,0,,
B21DCKT001,HK2-2021-22,46,Yếu,,0,,
B21DCVT057,HK2-2021-22,43,Yếu,,0,,
B21DCVT019,HK2-2021-22,38,Yếu,,0,,
B21DCKT024,HK2-2021-22,52,Trung bình,,0,,
B21DCKT081,HK2-2021-22,35,Yếu,,0,,
B21DCVT006,HK2-2021-22,39,Yếu,,0,,
B21DCVT032,HK2-2021-22,40,Yếu,,0,,
B21DCVT117 ,HK2-2021-22,59,Trung bình,,0,Cảnh cáo lần 1,Thi hộ
B21DCKT018,HK2-2021-22,49,Yếu,,0,,
B21DCKT053,HK2-2021-22,46,Yếu,,0,Cảnh cáo lần 1,Gian lận bài tập
B21DCVT112,HK2-2021-22,52,Trung bình,,0,,
B21DCKT130,HK2-2021-22,51,Trung bình,,0,,
B21DCVT067,HK2-2021-22,44,Yếu,,0,,
B21DCKT112,HK2-2021-22,86,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT071,HK2-2021-22,84,Tốt,KKHT Loại Giỏi,3600000,,
B21DCCN007,HK2-2021-22,90,Xuất sắc,KKHT Loại Giỏi,3600000,,
B21DCCN044,HK2-2021-22,88,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT094,HK2-2021-22,86,Tốt,KKHT Loại Giỏi,3600000,,
B21DCCN068,HK2-2021-22,82,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT084,HK2-2021-22,85,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT097,HK2-2021-22,81,Tốt,KKHT Loại Giỏi,3600000,,
B21DCCN051,HK2-2021-22,87,Tốt,KKHT Loại Giỏi,3600000,,
B21DCCN126,HK2-2021-22,89,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT011,HK2-2021-22,77,Khá,KKHT Loại Khá,1200000,,
B21DCCN011,HK2-2021-22,91,Xuất sắc,KKHT Loại Giỏi,3600000,,
B21DCCN116,HK2-2021-22,85,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT123,HK2-2021-22,78,Khá,KKHT Loại Khá,1200000,,
B21DCVT096,HK2-2021-22,77,Khá,KKHT Loại Khá,1200000,,
B21DCVT053,HK2-2021-22,81,Tốt,KKHT Loại Giỏi,3600000,,
B21DCCN031,HK2-2021-22,81,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT077,HK2-2021-22,73,Khá,KKHT Loại Khá,1200000,,
B21DCKT115,HK2-2021-22,89,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT117,HK2-2021-22,78,Khá,KKHT Loại Khá,1200000,,
B21DCKT114,HK2-2021-22,79,Khá,KKHT Loại Khá,1200000,,
B21DCKT045,HK2-2021-22,85,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT045,HK2-2021-22,83,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT029,HK2-2021-22,83,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT022,HK2-2021-22,83,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT054,HK2-2021-22,81,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT007,HK2-2021-22,74,Khá,KKHT Loại Khá,1200000,,
B21DCVT079,HK2-2021-22,81,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT036,HK2-2021-22,78,Khá,KKHT Loại Khá,1200000,,
B21DCCN005,HK2-2021-22,87,Tốt,KKHT Loại Giỏi,3600000,,
B21DCCN107,HK2-2021-22,81,Tốt,KKHT Loại Giỏi,3600000,,
B21DCCN046,HK2-2021-22,83,Tốt,KKHT Loại Giỏi,3600000,,
B21DCCN089,HK2-2021-22,79,Khá,KKHT Loại Khá,1200000,,
B21DCKT125,HK2-2021-22,81,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT073,HK2-2021-22,87,Tốt,KKHT Loại Giỏi,3600000,,
B21DCCN055,HK2-2021-22,82,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT086,HK2-2021-22,83,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT064,HK2-2021-22,,,KKHT Loại Giỏi,3600000,,
B21DCKT060,HK2-2021-22,80,Tốt,KKHT Loại Giỏi,3600000,,
B21DCCN059,HK2-2021-22,,,,0,,
B21DCVT088,HK2-2021-22,79,Khá,,0,,
B21DCVT126,HK2-2021-22,76,Khá,,0,,
B21DCKT037,HK2-2021-22,94,Xuất sắc,,0,,
B21DCKT055,HK2-2021-22,,,,0,,
B21DCCN076,HK2-2021-22,79,Khá,,0,,
B21DCKT005,HK2-2021-22,77,Khá,,0,,
B21DCKT110,HK2-2021-22,81,Tốt,,0,,
B21DCVT110,HK2-2021-22,71,Khá,,0,,
B21DCVT030,HK2-2021-22,90,Xuất sắc,,0,,
B21DCKT021 ,HK2-2021-22,81,Tốt,,0,,
