ma_sinh_vien,hoc_ky,diem_ren_luyen,xep_loai_rl,loai_hoc_bong,muc_tien_hb,hinh_thuc_ky_luat,ly_do_ky_luat
B21DCKT069,HK2-2022-23,87,Tốt,,0,,
B21DCKT115,HK2-2022-23,83,Tốt,,0,,
B21DCKT107,HK2-2022-23,80,Tốt,,0,,
B21DCKT003,HK2-2022-23,67,Khá,,0,,
B21DCKT085,HK2-2022-23,66,Khá,,0,,
B21DCKT039,HK2-2022-23,87,Tốt,,0,,
B21DCKT014,HK2-2022-23,71,Khá,,0,,
B21DCKT017,HK2-2022-23,86,Tốt,,0,,
B21DCKT026,HK2-2022-23,76,Khá,,0,,
B21DCKT046,HK2-2022-23,75,Khá,,0,,
B21DCKT065,HK2-2022-23,74,Khá,,0,,
B21DCKT090,HK2-2022-23,81,Tốt,,0,,
B21DCKT048,HK2-2022-23,82,Tốt,,0,,
B21DCKT123,HK2-2022-23,71,Khá,,0,,
B21DCKT078,HK2-2022-23,74,Khá,,0,,
B21DCKT096,HK2-2022-23,74,Khá,,0,,
B21DCKT095,HK2-2022-23,76,Khá,,0,,
B21DCKT022,HK2-2022-23,78,Khá,,0,,
B21DCKT122,HK2-2022-23,74,Khá,,0,,
B21DCKT100,HK2-2022-23,87,Tốt,,0,,
B21DCKT086,HK2-2022-23,79,Khá,,0,,
B21DCKT056,HK2-2022-23,81,Tốt,,0,,
B21DCKT094,HK2-2022-23,81,Tốt,,0,,
B21DCKT103,HK2-2022-23,70,Khá,,0,,
B21DCKT010,HK2-2022-23,81,Tốt,,0,,
B21DCKT044,HK2-2022-23,86,Tốt,,0,,
B21DCKT079,HK2-2022-23,84,Tốt,,0,,
B21DCKT013,HK2-2022-23,75,Khá,,0,,
B21DCKT124,HK2-2022-23,74,Khá,,0,,
B21DCKT006 ,HK2-2022-23,84,Tốt,,0,,
B21DCKT097,HK2-2022-23,76,Khá,,0,,
B21DCKT076,HK2-2022-23,75,Khá,,0,,
B21DCKT032,HK2-2022-23,75,Khá,,0,,
B21DCKT067,HK2-2022-23,59,Trung bình,,0,,
B21DCKT002,HK2-2022-23,76,Khá,,0,,
B21DCKT062,HK2-2022-23,75,Khá,,0,,
B21DCKT091,HK2-2022-23,77,Khá,,0,,
B21DCKT033,HK2-2022-23,73,Khá,,0,,
B21DCKT063,HK2-2022-23,79,Khá,,0,,
B21DCKT126,HK2-2022-23,86,Tốt,,0,,
B21DCKT093,HK2-2022-23,73,Khá,,0,,
B21DCKT075 ,HK2-2022-23,68,Khá,,0,,
B21DCKT108,HK2-2022-23,61,Trung bình,,0,,
B21DCKT030,HK2-2022-23,75,Khá,,0,,
B21DCKT101,HK2-2022-23,68,Khá,,0,,
B21DCKT082,HK2-2022-23,73,Khá,,0,,
B21DCKT028,HK2-2022-23,68,Khá,,0,,
B21DCKT008,HK2-2022-23,83,Tốt,,0,,
B21DCKT049,HK2-2022-23,60,Trung bình,,0,,
B21DCKT066,HK2-2022-23,79,Khá,,0,,
B21DCKT080,HK2-2022-23,76,Khá,,0,,
B21DCKT009,HK2-2022-23,84,Tốt,,0,,
B21DCKT031,HK2-2022-23,71,Khá,,0,,
B21DCKT047,HK2-2022-23,76,Khá,,0,,
B21DCKT129,HK2-2022-23,74,Khá,,0,,
B21DCKT004,HK2-2022-23,71,Khá,,0,,
B21DCKT015,HK2-2022-23,72,Khá,,0,,
B21DCKT084,HK2-2022-23,69,Khá,,0,,
B21DCKT070,HK2-2022-23,70,Khá,,0,,
B21DCKT111 ,HK2-2022-23,63,Trung bình,,0,,
B21DCKT041,HK2-2022-23,73,Khá,,0,,
B21DCKT058,HK2-2022-23,59,Trung bình,,0,,
B21DCKT042,HK2-2022-23,63,Trung bình,,0,,
B21DCKT043,HK2-2022-23,79,Khá,,0,,
B21DCKT061,HK2-2022-23,78,Khá,,0,,
B21DCKT057,HK2-2022-23,77,Khá,,0,,
B21DCKT025,HK2-2022-23,66,Khá,,0,,
B21DCKT038,HK2-2022-23,79,Khá,,0,,
B21DCKT072,HK2-2022-23,76,Khá,,0,,
B21DCKT052,HK2-2022-23,80,Tốt,,0,,
B21DCKT051,HK2-2022-23,71,Khá,,0,,
B21DCKT099,HK2-2022-23,74,Khá,,0,,
B21DCKT019,HK2-2022-23,83,Tốt,,0,,
B21DCKT119,HK2-2022-23,89,Tốt,,0,,
B21DCKT106,HK2-2022-23,71,Khá,,0,,
B21DCKT088,HK2-2022-23,,,,0,,
B21DCKT087,HK2-2022-23,70,Khá,,0,,
B21DCKT074,HK2-2022-23,56,Trung bình,,0,,
B21DCKT116,HK2-2022-23,61,Trung bình,,0,,
B21DCKT113,HK2-2022-23,,,,0,,
B21DCKT098,HK2-2022-23,52,Trung bình,,0,,
B21DCKT092,HK2-2022-23,59,Trung bình,,0,,
B21DCKT121,HK2-2022-23,57,Trung bình,,0,,
B21DCKT073,HK2-2022-23,57,Trung bình,,0,,
B21DCKT035,HK2-2022-23,64,Trung bình,,0,,
B21DCKT034,HK2-2022-23,63,Trung bình,,0,,
B21DCKT023,HK2-2022-23,72,Khá,,0,,
B21DCKT109,HK2-2022-23,59,Trung bình,,0,,
B21DCKT050,HK2-2022-23,57,Trung bình,,0,,
B22DCKT092,HK2-2022-23,89,Tốt,KKHT Loại Giỏi,3600000,,
B22DCKT134,HK2-2022-23,96,Xuất sắc,KKHT Loại Xuất sắc,8000000,,
B22DCKT131,HK2-2022-23,75,Khá,KKHT Loại Khá,1200000,,
B22DCKT114,HK2-2022-23,98,Xuất sắc,KKHT Loại Xuất sắc,8000000,,
B22DCKT077,HK2-2022-23,84,Tốt,KKHT Loại Giỏi,3600000,,
B22DCKT012,HK2-2022-23,84,Tốt,KKHT Loại Giỏi,3600000,,
B22DCKT060,HK2-2022-23,73,Khá,KKHT Loại Khá,1200000,,
B22DCKT043,HK2-2022-23,91,Xuất sắc,KKHT Loại Xuất sắc,8000000,,
B22DCKT027,HK2-2022-23,82,Tốt,KKHT Loại Giỏi,3600000,,
B22DCKT017,HK2-2022-23,84,Tốt,KKHT Loại Giỏi,3600000,,
B22DCKT026,HK2-2022-23,90,Xuất sắc,KKHT Loại Giỏi,3600000,,
B22DCKT007,HK2-2022-23,98,Xuất sắc,KKHT Loại Giỏi,3600000,,
B22DCKT003 ,HK2-2022-23,87,Tốt,KKHT Loại Giỏi,3600000,,
B22DCKT101,HK2-2022-23,84,Tốt,KKHT Loại Giỏi,3600000,,
B22DCKT002,HK2-2022-23,87,Tốt,,0,,
B22DCKT120,HK2-2022-23,85,Tốt,,0,,
B22DCKT076,HK2-2022-23,89,Tốt,,0,,
B22DCKT128,HK2-2022-23,89,Tốt,,0,,
B22DCKT083,HK2-2022-23,73,Khá,,0,,
B22DCKT067,HK2-2022-23,78,Khá,,0,,
B22DCKT086,HK2-2022-23,82,Tốt,,0,,
B22DCKT098,HK2-2022-23,73,Khá,,0,,
B22DCKT054,HK2-2022-23,87,Tốt,,0,,
B22DCKT123,HK2-2022-23,92,Xuất sắc,,0,,
B22DCKT063,HK2-2022-23,79,Khá,,0,,
B22DCKT080,HK2-2022-23,80,Tốt,,0,,
B22DCKT059,HK2-2022-23,71,Khá,,0,,
B22DCKT001,HK2-2022-23,92,Xuất sắc,,0,,
B22DCKT022,HK2-2022-23,80,Tốt,,0,,
B22DCKT087,HK2-2022-23,80,Tốt,,0,,
B22DCKT129,HK2-2022-23,75,Khá,,0,,
B22DCKT078,HK2-2022-23,74,Khá,,0,,
B22DCKT130,HK2-2022-23,71,Khá,,0,,
B22DCKT082,HK2-2022-23,74,Khá,,0,,
B22DCKT138,HK2-2022-23,75,Khá,,0,,
B22DCKT021,HK2-2022-23,74,Khá,,0,,
B22DCKT039,HK2-2022-23,86,Tốt,,0,,
B22DCKT102,HK2-2022-23,65,Khá,,0,,
B22DCKT073,HK2-2022-23,72,Khá,,0,,
B22DCKT004,HK2-2022-23,67,Khá,,0,,
B22DCKT040,HK2-2022-23,68,Khá,,0,,
B22DCKT140,HK2-2022-23,74,Khá,,0,,
B22DCKT103,HK2-2022-23,79,Khá,,0,,
B22DCKT113,HK2-2022-23,72,Khá,,0,,
B22DCKT093,HK2-2022-23,,,,0,,
B22DCKT033,HK2-2022-23,86,Tốt,,0,,
B22DCKT005,HK2-2022-23,82,Tốt,,0,,
B22DCKT112,HK2-2022-23,60,Trung bình,,0,,
B22DCKT008,HK2-2022-23,72,Khá,,0,,
B22DCKT036,HK2-2022-23,69,Khá,,0,,
B22DCKT091,HK2-2022-23,68,Khá,,0,,
B22DCKT106,HK2-2022-23,79,Khá,,0,,
B22DCKT064,HK2-2022-23,75,Khá,,0,,
B22DCKT089,HK2-2022-23,78,Khá,,0,,
B22DCKT066,HK2-2022-23,89,Tốt,,0,,
B22DCKT072,HK2-2022-23,76,Khá,,0,,
B22DCKT023,HK2-2022-23,83,Tốt,,0,,
B22DCKT069 ,HK2-2022-23,76,Khá,,0,,
B22DCKT065,HK2-2022-23,74,Khá,,0,,
B22DCKT085,HK2-2022-23,83,Tốt,,0,,
B22DCKT132,HK2-2022-23,80,Tốt,,0,,
B22DCKT126,HK2-2022-23,63,Trung bình,,0,,
B22DCKT031,HK2-2022-23,73,Khá,,0,,
B22DCKT018,HK2-2022-23,84,Tốt,,0,,
B22DCKT095,HK2-2022-23,69,Khá,,0,,
B22DCKT122,HK2-2022-23,74,Khá,,0,,
B22DCKT034,HK2-2022-23,66,Khá,,0,,
B22DCKT013,HK2-2022-23,,,,0,,
B22DCKT115,HK2-2022-23,72,Khá,,0,,
B22DCKT029,HK2-2022-23,68,Khá,,0,,
B22DCKT058,HK2-2022-23,63,Trung bình,,0,,
B22DCKT108,HK2-2022-23,71,Khá,,0,,
B22DCKT107,HK2-2022-23,70,Khá,,0,,
B22DCKT097,HK2-2022-23,67,Khá,,0,,
B22DCKT068,HK2-2022-23,64,Trung bình,,0,,
B22DCKT110,HK2-2022-23,55,Trung bình,,0,,
B22DCKT075,HK2-2022-23,81,Tốt,,0,,
B22DCKT109,HK2-2022-23,81,Tốt,,0,,
B22DCKT070,HK2-2022-23,79,Khá,,0,,
B22DCKT136,HK2-2022-23,72,Khá,,0,,
B22DCKT125,HK2-2022-23,65,Khá,,0,,
B22DCKT100,HK2-2022-23,73,Khá,,0,,
B22DCKT100,HK2-2022-23,73,Khá,,0,,
B22DCKT041,HK2-2022-23,81,Tốt,,0,,
B22DCKT137,HK2-2022-23,77,Khá,,0,,
B22DCKT047,HK2-2022-23,64,Trung bình,,0,,
B22DCKT045,HK2-2022-23,59,Trung bình,,0,,
B22DCKT048,HK2-2022-23,83,Tốt,,0,,
B22DCKT011,HK2-2022-23,71,Khá,,0,,
B22DCKT124,HK2-2022-23,70,Khá,,0,,
B22DCKT053,HK2-2022-23,62,Trung bình,,0,,
B22DCKT139 ,HK2-2022-23,83,Tốt,,0,,
B22DCKT009,HK2-2022-23,79,Khá,,0,,
B22DCKT016,HK2-2022-23,68,Khá,,0,,
B22DCKT127,HK2-2022-23,85,Tốt,,0,,
B22DCKT025,HK2-2022-23,76,Khá,,0,,
B22DCKT099,HK2-2022-23,83,Tốt,,0,,
B22DCKT032,HK2-2022-23,69,Khá,,0,,
B22DCKT135,HK2-2022-23,58,Trung bình,,0,,
B22DCKT049,HK2-2022-23,69,Khá,,0,,
B22DCKT118,HK2-2022-23,83,Tốt,,0,,
B22DCKT133,HK2-2022-23,73,Khá,,0,,
B22DCKT035,HK2-2022-23,65,Khá,,0,,
B22DCKT020,HK2-2022-23,72,Khá,,0,,
B22DCKT079,HK2-2022-23,84,Tốt,,0,,
B22DCKT038,HK2-2022-23,70,Khá,,0,,
B22DCKT055,HK2-2022-23,61,Trung bình,,0,,
B22DCKT088,HK2-2022-23,78,Khá,,0,,
B22DCKT121,HK2-2022-23,75,Khá,,0,,
B22DCKT081,HK2-2022-23,67,Khá,,0,,
B22DCKT111,HK2-2022-23,68,Khá,,0,,
B22DCKT056,HK2-2022-23,61,Trung bình,,0,,
B22DCKT015,HK2-2022-23,55,Trung bình,,0,,
B22DCKT116,HK2-2022-23,,,,0,,
B22DCKT117,HK2-2022-23,78,Khá,,0,,
B22DCKT104,HK2-2022-23,71,Khá,,0,,
B22DCKT010,HK2-2022-23,73,Khá,,0,,
B22DCKT105,HK2-2022-23,69,Khá,,0,,
B22DCKT046,HK2-2022-23,71,Khá,,0,,
B22DCKT042,HK2-2022-23,64,Trung bình,,0,,
B22DCKT051,HK2-2022-23,68,Khá,,0,,
B22DCKT071,HK2-2022-23,68,Khá,,0,,
B22DCKT061 ,HK2-2022-23,65,Khá,,0,,
B22DCKT024,HK2-2022-23,53,Trung bình,,0,,
B22DCKT057,HK2-2022-23,60,Trung bình,,0,,
B22DCKT094,HK2-2022-23,67,Khá,,0,,
B22DCKT096,HK2-2022-23,66,Khá,,0,,
B22DCKT037,HK2-2022-23,79,Khá,,0,,
B22DCKT074,HK2-2022-23,46,Yếu,,0,,
B22DCKT052,HK2-2022-23,56,Trung bình,,0,,
B22DCKT006,HK2-2022-23,43,Yếu,,0,,
B22DCKT050,HK2-2022-23,,,,0,,
B22DCKT014,HK2-2022-23,41,Yếu,,0,Khiển trách,Nghỉ học quá nhiều
B22DCKT019,HK2-2022-23,51,Trung bình,,0,Cảnh cáo lần 2,Nghỉ học quá nhiều
B22DCKT030,HK2-2022-23,49,Yếu,,0,,
B22DCKT090,HK2-2022-23,46,Yếu,,0,,
B22DCKT028,HK2-2022-23,44,Yếu,,0,,
B22DCKT062,HK2-2022-23,35,Yếu,,0,Cảnh cáo lần 1,Vi phạm nội quy KTX
B22DCKT084,HK2-2022-23,43,Yếu,,0,,
B22DCKT044,HK2-2022-23,54,Trung bình,,0,,
B22DCKT119,HK2-2022-23,50,Trung bình,,0,,
B21DCVT129,HK2-2022-23,80,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT054,HK2-2022-23,84,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT120,HK2-2022-23,82,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT036,HK2-2022-23,85,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT005,HK2-2022-23,92,Xuất sắc,KKHT Loại Xuất sắc,8000000,,
B21DCKT037,HK2-2022-23,89,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT045,HK2-2022-23,87,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT112,HK2-2022-23,94,Xuất sắc,KKHT Loại Xuất sắc,8000000,,
B21DCKT007,HK2-2022-23,92,Xuất sắc,KKHT Loại Xuất sắc,8000000,,
B21DCKT127,HK2-2022-23,89,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT029,HK2-2022-23,90,Xuất sắc,KKHT Loại Giỏi,3600000,,
B21DCVT069,HK2-2022-23,91,Xuất sắc,KKHT Loại Giỏi,3600000,,
B21DCKT104,HK2-2022-23,85,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT105,HK2-2022-23,80,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT032,HK2-2022-23,75,Khá,KKHT Loại Khá,1200000,,
B21DCKT071,HK2-2022-23,84,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT027,HK2-2022-23,81,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT117,HK2-2022-23,78,Khá,KKHT Loại Khá,1200000,,
B21DCVT082,HK2-2022-23,71,Khá,KKHT Loại Khá,1200000,,
B21DCVT010,HK2-2022-23,89,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT125,HK2-2022-23,84,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT110,HK2-2022-23,77,Kh?,KKHT Loại Khá,1200000,,
B21DCKT016,HK2-2022-23,71,Khá,KKHT Loại Khá,1200000,,
B21DCKT102,HK2-2022-23,95,Xuất sắc,KKHT Loại Giỏi,3600000,,
B21DCKT128,HK2-2022-23,87,Tốt,,0,,
B21DCKT114,HK2-2022-23,77,Khá,,0,,
B21DCVT095,HK2-2022-23,87,Tốt,,0,,
B21DCKT068,HK2-2022-23,77,Khá,,0,,
B21DCKT060,HK2-2022-23,78,Khá,,0,,
B21DCKT021,HK2-2022-23,85,Tốt,,0,,
B21DCKT055,HK2-2022-23,82,Tốt,,0,,
B21DCVT074,HK2-2022-23,93,Xuất sắc,,0,,
B21DCKT064,HK2-2022-23,87,Tốt,,0,,
B21DCVT040,HK2-2022-23,81,Tốt,,0,,
B21DCKT020,HK2-2022-23,78,Khá,,0,,
B21DCVT037,HK2-2022-23,74,Khá,,0,,
B21DCKT011,HK2-2022-23,87,Tốt,,0,,
B21DCKT011,HK2-2022-23,87,Tốt,,0,,
B21DCVT027,HK2-2022-23,74,Khá,,0,,
B21DCVT047,HK2-2022-23,89,Tốt,,0,,
B21DCKT118,HK2-2022-23,90,Xuất sắc,,0,,
B21DCKT077,HK2-2022-23,90,Xuất sắc,,0,,
B21DCKT012,HK2-2022-23,86,Tốt,,0,,
B21DCVT102,HK2-2022-23,,,,0,,
B21DCVT115,HK2-2022-23,84,Tốt,,0,,
B21DCVT093,HK2-2022-23,87,Tốt,,0,,
B21DCKT059,HK2-2022-23,90,Xuất sắc,,0,,
B21DCKT069,HK2-2022-23,87,Tốt,,0,,
B21DCKT115,HK2-2022-23,83,Tốt,,0,,
B21DCKT107,HK2-2022-23,80,Tốt,,0,,
B21DCVT086,HK2-2022-23,81,Tốt,,0,,
B21DCVT036,HK2-2022-23,87,Tốt,,0,,
B21DCVT071,HK2-2022-23,85,Tốt,,0,,
B21DCKT003,HK2-2022-23,67,Khá,,0,,
B21DCKT085,HK2-2022-23,66,Khá,,0,,
B21DCVT025,HK2-2022-23,82,Tốt,,0,,
B21DCKT039,HK2-2022-23,87,Tốt,,0,,
B21DCVT048,HK2-2022-23,82,Tốt,,0,,
B21DCVT044,HK2-2022-23,88,Tốt,,0,,
B21DCKT014,HK2-2022-23,71,Khá,,0,,
B21DCVT116,HK2-2022-23,64,Trung bình,,0,,
B21DCVT063,HK2-2022-23,66,Khá,,0,,
B21DCKT017,HK2-2022-23,86,Tốt,,0,,
B21DCKT026,HK2-2022-23,76,Khá,,0,,
B21DCKT046,HK2-2022-23,75,Khá,,0,,
B21DCKT065,HK2-2022-23,74,Khá,,0,,
B21DCKT090,HK2-2022-23,81,Tốt,,0,,
B21DCVT120,HK2-2022-23,79,Khá,,0,,
B21DCVT123,HK2-2022-23,79,Khá,,0,,
B21DCKT048,HK2-2022-23,82,Tốt,,0,,
B21DCKT123,HK2-2022-23,71,Khá,,0,,
B21DCVT035,HK2-2022-23,72,Khá,,0,,
B21DCKT078,HK2-2022-23,74,Khá,,0,,
B21DCVT055,HK2-2022-23,81,Tốt,,0,,
B21DCKT096,HK2-2022-23,74,Kh?,,0,,
B21DCKT095,HK2-2022-23,76,Khá,,0,,
B21DCVT016,HK2-2022-23,70,Khá,,0,,
B21DCVT084,HK2-2022-23,81,Tốt,,0,,
B21DCKT022,HK2-2022-23,,,,0,,
B21DCVT052,HK2-2022-23,78,Khá,,0,,
B21DCKT122,HK2-2022-23,74,Khá,,0,,
B21DCVT073,HK2-2022-23,65,Khá,,0,,
B21DCVT083,HK2-2022-23,82,Tốt,,0,,
B21DCVT054,HK2-2022-23,74,Khá,,0,,
B21DCVT045,HK2-2022-23,68,Khá,,0,,
B21DCVT051,HK2-2022-23,65,Khá,,0,,
B21DCKT100,HK2-2022-23,87,Tốt,,0,,
B21DCKT086,HK2-2022-23,79,Khá,,0,,
B21DCKT056,HK2-2022-23,81,Tốt,,0,,
B21DCKT094,HK2-2022-23,81,Tốt,,0,,
B21DCVT002,HK2-2022-23,72,Khá,,0,,
B21DCKT103,HK2-2022-23,70,Khá,,0,,
B21DCVT038,HK2-2022-23,84,Tốt,,0,,
B21DCKT010,HK2-2022-23,81,Tốt,,0,,
B21DCKT044,HK2-2022-23,86,Tốt,,0,,
B21DCKT079,HK2-2022-23,84,Tốt,,0,,
B21DCKT013,HK2-2022-23,75,Khá,,0,,
B21DCKT124,HK2-2022-23,74,Khá,,0,,
B21DCKT006,HK2-2022-23,84,Tốt,,0,,
B21DCKT097,HK2-2022-23,76,Khá,,0,,
B21DCKT076,HK2-2022-23,75,Khá,,0,,
B21DCVT068,HK2-2022-23,67,Khá,,0,,
B21DCKT032,HK2-2022-23,75,Khá,,0,,
B21DCVT003,HK2-2022-23,76,Khá,,0,,
B21DCVT011 ,HK2-2022-23,74,Khá,,0,,
B21DCKT067,HK2-2022-23,59,Trung bình,,0,,
B21DCKT002,HK2-2022-23,,,,0,,
B21DCVT080,HK2-2022-23,76,Khá,,0,,
B21DCVT034,HK2-2022-23,75,Khá,,0,,
B21DCVT112,HK2-2022-23,73,Khá,,0,,
B21DCVT042,HK2-2022-23,72,Khá,,0,,
B21DCKT062,HK2-2022-23,75,Khá,,0,,
B21DCVT050,HK2-2022-23,65,Khá,,0,,
B21DCVT109,HK2-2022-23,74,Khá,,0,,
B21DCKT091,HK2-2022-23,77,Khá,,0,,
B21DCVT121,HK2-2022-23,64,Trung bình,,0,,
B21DCKT033,HK2-2022-23,,,,0,,
B21DCVT017,HK2-2022-23,74,Khá,,0,,
B21DCVT113,HK2-2022-23,68,Khá,,0,,
B21DCKT063,HK2-2022-23,79,Khá,,0,,
B21DCKT126,HK2-2022-23,86,Tốt,,0,,
B21DCKT093,HK2-2022-23,73,Khá,,0,,
B21DCKT075,HK2-2022-23,68,Khá,,0,,
B21DCVT130,HK2-2022-23,88,Tốt,,0,,
B21DCVT089,HK2-2022-23,76,Khá,,0,,
B21DCKT108,HK2-2022-23,61,Trung bình,,0,,
B21DCVT012,HK2-2022-23,64,Trung bình,,0,,
B21DCKT030,HK2-2022-23,,,,0,,
B21DCKT101,HK2-2022-23,68,Khá,,0,,
B21DCVT096,HK2-2022-23,64,Trung bình,,0,,
B21DCKT082,HK2-2022-23,73,Khá,,0,,
B21DCVT119,HK2-2022-23,76,Khá,,0,,
B21DCVT023,HK2-2022-23,67,Khá,,0,,
B21DCVT118,HK2-2022-23,55,Trung bình,,0,,
B21DCVT020,HK2-2022-23,65,Khá,,0,,
B21DCKT028,HK2-2022-23,68,Khá,,0,,
B21DCKT008,HK2-2022-23,,,,0,,
B21DCKT049,HK2-2022-23,60,Trung bình,,0,,
B21DCVT106,HK2-2022-23,85,Tốt,,0,,
B21DCVT015,HK2-2022-23,73,Khá,,0,,
B21DCVT107 ,HK2-2022-23,73,Khá,,0,,
B21DCKT066,HK2-2022-23,,,,0,,
B21DCKT080,HK2-2022-23,76,Khá,,0,,
B21DCKT080,HK2-2022-23,76,Khá,,0,,
B21DCKT009,HK2-2022-23,84,Tốt,,0,,
B21DCVT031,HK2-2022-23,83,Tốt,,0,,
B21DCVT085,HK2-2022-23,78,Khá,,0,,
B21DCVT100,HK2-2022-23,74,Khá,,0,,
B21DCKT031,HK2-2022-23,71,Khá,,0,,
B21DCVT098,HK2-2022-23,68,Khá,,0,,
B21DCKT047,HK2-2022-23,76,Khá,,0,,
B21DCKT129,HK2-2022-23,74,Khá,,0,,
B21DCVT114,HK2-2022-23,79,Khá,,0,,
B21DCVT064,HK2-2022-23,55,Trung bình,,0,,
B21DCVT059,HK2-2022-23,68,Khá,,0,,
B21DCKT004,HK2-2022-23,71,Khá,,0,,
B21DCKT015,HK2-2022-23,72,Khá,,0,,
B21DCKT084,HK2-2022-23,69,Khá,,0,,
B21DCVT099,HK2-2022-23,72,Khá,,0,,
B21DCVT125,HK2-2022-23,71,Khá,,0,,
B21DCKT070,HK2-2022-23,70,Khá,,0,,
B21DCVT021,HK2-2022-23,70,Khá,,0,,
B21DCVT060,HK2-2022-23,71,Khá,,0,,
B21DCVT090,HK2-2022-23,61,Trung bình,,0,,
B21DCKT111,HK2-2022-23,63,Trung bình,,0,,
B21DCKT041,HK2-2022-23,73,Khá,,0,,
B21DCVT108,HK2-2022-23,81,Tốt,,0,,
B21DCKT058,HK2-2022-23,59,Trung bình,,0,,
B21DCVT019,HK2-2022-23,78,Khá,,0,,
B21DCVT013,HK2-2022-23,64,Trung bình,,0,,
B21DCVT077,HK2-2022-23,62,Trung bình,,0,,
B21DCKT042,HK2-2022-23,63,Trung bình,,0,,
B21DCKT043,HK2-2022-23,79,Khá,,0,,
B21DCKT061,HK2-2022-23,78,Khá,,0,,
B21DCKT057,HK2-2022-23,77,Khá,,0,,
B21DCKT025,HK2-2022-23,66,Khá,,0,,
B21DCVT104,HK2-2022-23,71,Khá,,0,,
B21DCKT038,HK2-2022-23,79,Khá,,0,,
B21DCKT072,HK2-2022-23,76,Khá,,0,,
B21DCVT043,HK2-2022-23,76,Khá,,0,,
B21DCKT052,HK2-2022-23,80,Tốt,,0,,
B21DCKT051,HK2-2022-23,71,Khá,,0,,
B21DCVT081,HK2-2022-23,86,Tốt,,0,,
B21DCVT049,HK2-2022-23,68,Khá,,0,,
B21DCKT099,HK2-2022-23,74,Khá,,0,,
B21DCVT009,HK2-2022-23,68,Khá,,0,,
B21DCVT067,HK2-2022-23,75,Khá,,0,,
B21DCKT019,HK2-2022-23,,,,0,,
B21DCKT119,HK2-2022-23,89,Tốt,,0,,
B21DCKT106,HK2-2022-23,71,Khá,,0,,
B21DCKT088,HK2-2022-23,51,Trung bình,,0,,
B21DCVT061,HK2-2022-23,66,Khá,,0,,
B21DCVT066,HK2-2022-23,60,Trung bình,,0,,
