ma_sinh_vien,hoc_ky,diem_ren_luyen,xep_loai_rl,loai_hoc_bong,muc_tien_hb,hinh_thuc_ky_luat,ly_do_ky_luat
B22DCKT139,HK2-2023-24,66,Khá,,0,,
B22DCKT005,HK2-2023-24,64,Trung bình,,0,,
B22DCKT117,HK2-2023-24,69,Khá,,0,,
B22DCKT075,HK2-2023-24,79,Khá,,0,,
B22DCKT093,HK2-2023-24,73,Khá,,0,,
B22DCKT023,HK2-2023-24,60,Trung bìn?,,0,,
B22DCKT124,HK2-2023-24,75,Khá,,0,,
B22DCKT107,HK2-2023-24,78,Khá,,0,,
B22DCKT103,HK2-2023-24,72,Khá,,0,,
B22DCKT129,HK2-2023-24,71,Khá,,0,,
B22DCKT038,HK2-2023-24,64,Trung bình,,0,,
B22DCKT011,HK2-2023-24,63,Trung bình,,0,,
B22DCKT083,HK2-2023-24,60,Trung bình,,0,,
B22DCKT099,HK2-2023-24,75,Khá,,0,,
B22DCKT113,HK2-2023-24,71,Khá,,0,,
B22DCKT072,HK2-2023-24,67,Khá,,0,,
B22DCKT051,HK2-2023-24,68,Khá,,0,,
B22DCKT037,HK2-2023-24,77,Khá,,0,,
B22DCKT059,HK2-2023-24,55,Trung bình,,0,,
B22DCKT008,HK2-2023-24,67,Khá,,0,,
B22DCKT064,HK2-2023-24,85,Tốt,,0,,
B22DCKT102 ,HK2-2023-24,68,Khá,,0,,
B22DCKT087,HK2-2023-24,65,Khá,,0,,
B22DCKT041,HK2-2023-24,64,Trung bình,,0,,
B22DCKT069,HK2-2023-24,73,Khá,,0,,
B22DCKT078,HK2-2023-24,70,Khá,,0,,
B22DCKT082,HK2-2023-24,67,Khá,,0,,
B22DCKT130,HK2-2023-24,67,Khá,,0,,
B22DCKT095,HK2-2023-24,57,Trung bình,,0,,
B22DCKT018,HK2-2023-24,65,Khá,,0,,
B22DCKT133,HK2-2023-24,77,Khá,,0,,
B22DCKT089,HK2-2023-24,64,Trung bình,,0,,
B22DCKT004,HK2-2023-24,79,Khá,,0,,
B22DCKT022,HK2-2023-24,70,Khá,,0,,
B22DCKT025,HK2-2023-24,64,Trung bình,,0,,
B22DCKT040,HK2-2023-24,62,Trung bình,,0,,
B22DCKT122,HK2-2023-24,79,Khá,,0,,
B22DCKT137,HK2-2023-24,64,Trung bình,,0,,
B22DCKT094,HK2-2023-24,57,Trung bình,,0,,
B22DCKT135,HK2-2023-24,69,Khá,,0,,
B22DCKT091 ,HK2-2023-24,62,Trung bình,,0,,
B22DCKT058,HK2-2023-24,52,Trung bình,,0,,
B22DCKT112,HK2-2023-24,62,Trung bình,,0,,
B22DCKT100,HK2-2023-24,68,Khá,,0,,
B22DCKT096,HK2-2023-24,55,Trung bình,,0,,
B22DCKT115,HK2-2023-24,70,Khá,,0,,
B22DCKT066,HK2-2023-24,62,Trung bình,,0,,
B22DCKT108,HK2-2023-24,74,Khá,,0,,
B22DCKT029,HK2-2023-24,71,Khá,,0,,
B22DCKT109,HK2-2023-24,78,Khá,,0,,
B22DCKT138,HK2-2023-24,65,Khá,,0,,
B22DCKT035,HK2-2023-24,58,Trung bình,,0,,
B22DCKT024,HK2-2023-24,51,Trung bình,,0,,
B22DCKT047,HK2-2023-24,69,Khá,,0,,
B22DCKT049,HK2-2023-24,65,Khá,,0,,
B22DCKT080,HK2-2023-24,60,Trung bình,,0,,
B22DCKT056,HK2-2023-24,54,Trung bình,,0,,
B22DCKT033,HK2-2023-24,71,Khá,,0,,
B22DCKT136,HK2-2023-24,71,Khá,,0,,
B22DCKT140,HK2-2023-24,,,,0,,
B22DCKT015,HK2-2023-24,63,Trung bình,,0,,
B22DCKT034,HK2-2023-24,63,Trung bình,,0,,
B22DCKT121,HK2-2023-24,63,Trung bình,,0,,
B22DCKT105,HK2-2023-24,65,Khá,,0,,
B22DCKT074,HK2-2023-24,60,Trung bình,,0,,
B22DCKT088,HK2-2023-24,60,Trung bình,,0,,
B22DCKT110,HK2-2023-24,54,Trung bình,,0,,
B22DCKT016,HK2-2023-24,62,Trung bình,,0,,
B22DCKT071,HK2-2023-24,57,Trung bình,,0,,
B22DCKT116,HK2-2023-24,50,Trung bình,,0,,
B22DCKT061,HK2-2023-24,54,Trung bình,,0,,
B22DCKT042,HK2-2023-24,,,,0,,
B22DCKT052,HK2-2023-24,59,Trung bình,,0,,
B22DCKT010,HK2-2023-24,55,Trung bình,,0,,
B22DCKT081,HK2-2023-24,,,,0,,
B22DCKT125,HK2-2023-24,55,Trung bình,,0,,
B22DCKT032,HK2-2023-24,35,Yếu,,0,,
B22DCKT104,HK2-2023-24,61,Trung bình,,0,,
B22DCKT119,HK2-2023-24,43,Yếu,,0,,
B22DCKT055,HK2-2023-24,65,Khá,,0,,
B22DCKT126,HK2-2023-24,54,Trung bình,,0,,
B22DCKT070,HK2-2023-24,70,Khá,,0,,
B22DCKT057,HK2-2023-24,75,Khá,,0,,
B22DCKT068,HK2-2023-24,70,Khá,,0,,
B22DCKT046,HK2-2023-24,59,Trung bìn?,,0,,
B22DCKT045,HK2-2023-24,57,Trung bình,,0,,
B22DCKT044 ,HK2-2023-24,46,Yếu,,0,,
B22DCKT053,HK2-2023-24,66,Khá,,0,,
B22DCKT050,HK2-2023-24,43,Yếu,,0,Khiển trách,Thi hộ
B22DCKT062,HK2-2023-24,49,Yếu,,0,,
B22DCKT030,HK2-2023-24,54,Trung bình,,0,Cảnh cáo lần 1,Nghỉ học quá nhiều
B22DCKT028,HK2-2023-24,37,Yếu,,0,,
B22DCKT019,HK2-2023-24,51,Trung bình,,0,,
B22DCKT090,HK2-2023-24,45,Yếu,,0,,
B22DCKT014,HK2-2023-24,51,Trung bình,,0,,
B22DCKT084,HK2-2023-24,49,Yếu,,0,,
B23DCKT126,HK2-2023-24,86,Tốt,KKHT Loại Giỏi,3600000,,
B23DCKT049,HK2-2023-24,88,Tốt,KKHT Loại Giỏi,3600000,,
B23DCKT086,HK2-2023-24,86,Tốt,KKHT Loại Giỏi,3600000,,
B23DCKT005,HK2-2023-24,72,Khá,KKHT Loại Khá,1200000,,
B23DCKT135,HK2-2023-24,77,Khá,KKHT Loại Khá,1200000,,
B23DCKT114,HK2-2023-24,85,Tốt,KKHT Loại Khá,1200000,,
B23DCKT139,HK2-2023-24,85,Tốt,KKHT Loại Khá,1200000,,
B23DCKT118,HK2-2023-24,81,Tốt,KKHT Loại Khá,1200000,,
B23DCKT008,HK2-2023-24,81,Tốt,KKHT Loại Khá,1200000,,
B23DCKT099,HK2-2023-24,81,Tốt,KKHT Loại Khá,1200000,,
B23DCKT115,HK2-2023-24,80,Tốt,KKHT Loại Khá,1200000,,
B23DCKT012,HK2-2023-24,83,Tốt,KKHT Loại Khá,1200000,,
B23DCKT012,HK2-2023-24,83,Tốt,KKHT Loại Khá,1200000,,
B23DCKT052,HK2-2023-24,80,Tốt,KKHT Loại Khá,1200000,,
B23DCKT089,HK2-2023-24,80,Tốt,KKHT Loại Khá,1200000,,
B23DCKT071,HK2-2023-24,76,Khá,,0,,
B23DCKT077,HK2-2023-24,77,Khá,,0,,
B23DCKT117,HK2-2023-24,74,Khá,,0,,
B23DCKT097,HK2-2023-24,83,Tốt,,0,,
B23DCKT028,HK2-2023-24,79,Khá,,0,,
B23DCKT141,HK2-2023-24,77,Khá,,0,,
B23DCKT092,HK2-2023-24,80,Tốt,,0,,
B23DCKT140,HK2-2023-24,78,Khá,,0,,
B23DCKT003,HK2-2023-24,73,Khá,,0,,
B23DCKT017,HK2-2023-24,73,Khá,,0,,
B23DCKT083,HK2-2023-24,73,Khá,,0,,
B23DCKT124,HK2-2023-24,80,Tốt,,0,,
B23DCKT051,HK2-2023-24,74,Khá,,0,,
B23DCKT087,HK2-2023-24,79,Khá,,0,,
B23DCKT120,HK2-2023-24,81,Tốt,,0,,
B23DCKT137,HK2-2023-24,,,,0,,
B23DCKT085,HK2-2023-24,77,Khá,,0,,
B23DCKT106,HK2-2023-24,,,,0,,
B23DCKT104,HK2-2023-24,82,Tốt,,0,,
B23DCKT029,HK2-2023-24,79,Khá,,0,,
B23DCKT112 ,HK2-2023-24,69,Khá,,0,,
B23DCKT042,HK2-2023-24,80,Tốt,,0,,
B23DCKT113,HK2-2023-24,72,Khá,,0,,
B23DCKT013,HK2-2023-24,,,,0,,
B23DCKT111,HK2-2023-24,69,Khá,,0,,
B23DCKT066,HK2-2023-24,55,Trung bình,,0,,
B23DCKT107,HK2-2023-24,65,Khá,,0,,
B23DCKT107,HK2-2023-24,65,Khá,,0,,
B23DCKT039,HK2-2023-24,69,Khá,,0,,
B23DCKT053,HK2-2023-24,57,Trung bình,,0,,
B23DCKT082,HK2-2023-24,,,,0,,
B23DCKT002,HK2-2023-24,70,Khá,,0,,
B23DCKT094 ,HK2-2023-24,83,Tốt,,0,,
B23DCKT020,HK2-2023-24,71,Khá,,0,,
B23DCKT072,HK2-2023-24,68,Khá,,0,,
B23DCKT010,HK2-2023-24,64,Trung bình,,0,,
B23DCKT007,HK2-2023-24,74,Khá,,0,,
B23DCKT127 ,HK2-2023-24,69,Khá,,0,,
B23DCKT045,HK2-2023-24,66,Khá,,0,,
B23DCKT036,HK2-2023-24,76,Khá,,0,,
B23DCKT143,HK2-2023-24,70,Khá,,0,,
B23DCKT022,HK2-2023-24,66,Khá,,0,,
B23DCKT074,HK2-2023-24,85,Tốt,,0,,
B23DCKT145,HK2-2023-24,76,Khá,,0,,
B23DCKT134,HK2-2023-24,75,Khá,,0,,
B23DCKT037,HK2-2023-24,70,Khá,,0,,
B23DCKT043,HK2-2023-24,68,Khá,,0,,
B23DCKT119,HK2-2023-24,58,Trung bình,,0,,
B23DCKT001,HK2-2023-24,,,,0,,
B23DCKT011,HK2-2023-24,59,Trung bình,,0,,
B23DCKT055,HK2-2023-24,74,Khá,,0,,
B23DCKT041,HK2-2023-24,70,Khá,,0,,
B23DCKT084,HK2-2023-24,62,Trung bình,,0,,
B23DCKT031,HK2-2023-24,72,Khá,,0,,
B23DCKT033,HK2-2023-24,70,Khá,,0,,
B23DCKT081 ,HK2-2023-24,66,Khá,,0,,
B23DCKT075,HK2-2023-24,64,Trung bình,,0,,
B23DCKT091,HK2-2023-24,74,Khá,,0,,
B23DCKT133,HK2-2023-24,69,Khá,,0,,
B23DCKT021,HK2-2023-24,68,Khá,,0,,
B23DCKT095,HK2-2023-24,74,Khá,,0,,
B23DCKT142,HK2-2023-24,73,Khá,,0,,
B23DCKT025,HK2-2023-24,72,Khá,,0,,
B23DCKT131,HK2-2023-24,67,Khá,,0,,
B23DCKT014,HK2-2023-24,61,Trung bình,,0,,
B23DCKT009,HK2-2023-24,66,Khá,,0,,
B23DCKT132,HK2-2023-24,71,Khá,,0,,
B23DCKT088,HK2-2023-24,69,Khá,,0,,
B23DCKT030,HK2-2023-24,72,Khá,,0,,
B23DCKT138,HK2-2023-24,63,Trung bình,,0,,
B23DCKT128,HK2-2023-24,61,Trung bình,,0,,
B23DCKT062,HK2-2023-24,78,Khá,,0,,
B23DCKT098,HK2-2023-24,74,Khá,,0,,
B23DCKT110,HK2-2023-24,74,Khá,,0,,
B23DCKT015,HK2-2023-24,73,Khá,,0,,
B23DCKT035 ,HK2-2023-24,66,Khá,,0,,
B23DCKT067,HK2-2023-24,66,Khá,,0,,
B23DCKT102,HK2-2023-24,65,Khá,,0,,
B23DCKT044,HK2-2023-24,78,Khá,,0,,
B23DCKT032,HK2-2023-24,68,Khá,,0,,
B23DCKT116,HK2-2023-24,68,Khá,,0,,
B23DCKT006 ,HK2-2023-24,67,Khá,,0,,
B23DCKT070,HK2-2023-24,57,Trung bình,,0,,
B23DCKT129,HK2-2023-24,64,Trung bình,,0,,
B23DCKT136,HK2-2023-24,64,Trung bình,,0,,
B23DCKT061,HK2-2023-24,57,Trung bình,,0,,
B23DCKT024,HK2-2023-24,60,Trung bình,,0,,
B23DCKT046,HK2-2023-24,61,Trung bình,,0,,
B23DCKT105,HK2-2023-24,,,,0,,
B23DCKT023,HK2-2023-24,70,Khá,,0,,
B23DCKT048,HK2-2023-24,65,Khá,,0,,
B23DCKT019,HK2-2023-24,64,Trung bình,,0,,
B23DCKT059,HK2-2023-24,58,Trung bình,,0,,
B23DCKT109,HK2-2023-24,53,Trung bình,,0,,
B23DCKT123,HK2-2023-24,64,Trung bình,,0,,
B23DCKT027,HK2-2023-24,,,,0,,
B23DCKT060,HK2-2023-24,64,Trung bình,,0,,
B23DCKT076,HK2-2023-24,64,Trung bình,,0,,
B23DCKT054,HK2-2023-24,62,Trung bình,,0,,
B23DCKT073,HK2-2023-24,54,Trung bình,,0,,
B23DCKT026,HK2-2023-24,65,Khá,,0,,
B23DCKT065,HK2-2023-24,64,Trung bình,,0,,
B23DCKT125,HK2-2023-24,42,Yếu,,0,,
B23DCKT069,HK2-2023-24,52,Trung bình,,0,,
B23DCKT063,HK2-2023-24,75,Khá,,0,,
B23DCKT040,HK2-2023-24,52,Trung bình,,0,,
B23DCKT079,HK2-2023-24,59,Trung bình,,0,,
B23DCKT100,HK2-2023-24,66,Khá,,0,,
B23DCKT108,HK2-2023-24,71,Khá,,0,,
B23DCKT047,HK2-2023-24,54,Trung bình,,0,,
B23DCKT096,HK2-2023-24,69,Khá,,0,,
B23DCKT038,HK2-2023-24,64,Trung bình,,0,,
B23DCKT056,HK2-2023-24,54,Trung bình,,0,,
B23DCKT068,HK2-2023-24,59,Trung bình,,0,,
B23DCKT078,HK2-2023-24,49,Yếu,,0,,
B23DCKT058,HK2-2023-24,68,Khá,,0,,
B23DCKT103,HK2-2023-24,64,Trung bình,,0,,
B23DCKT144,HK2-2023-24,54,Trung bình,,0,,
B23DCKT004,HK2-2023-24,51,Trung bình,,0,,
B23DCKT130,HK2-2023-24,61,Trung bình,,0,,
B23DCKT050,HK2-2023-24,43,Yếu,,0,,
B23DCKT093,HK2-2023-24,,,,0,Cảnh cáo lần 1,Vi phạm nội quy KTX
B23DCKT101,HK2-2023-24,54,Trung bình,,0,,
B23DCKT121,HK2-2023-24,47,Yếu,,0,,
B23DCKT122,HK2-2023-24,33,Kém,,0,,
B23DCKT090,HK2-2023-24,58,Trung bình,,0,,
B23DCKT034,HK2-2023-24,35,Yếu,,0,,
B23DCKT057,HK2-2023-24,40,Yếu,,0,Cảnh cáo lần 2,Vi phạm nội quy KTX
B23DCKT018,HK2-2023-24,33,Kém,,0,,
B23DCKT016,HK2-2023-24,56,Trung bình,,0,,
B23DCKT064,HK2-2023-24,50,Trung bình,,0,,
B23DCKT080,HK2-2023-24,53,Trung bình,,0,,
B21DCKT029,HK2-2023-24,80,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT102,HK2-2023-24,76,Khá,KKHT Loại Khá,1200000,,
B21DCVT090,HK2-2023-24,83,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT018,HK2-2023-24,85,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT037,HK2-2023-24,86,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT119,HK2-2023-24,86,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT120 ,HK2-2023-24,82,Tốt,KKHT Loại Khá,1200000,,
B21DCKT045,HK2-2023-24,78,Khá,KKHT Loại Khá,1200000,,
B21DCKT112,HK2-2023-24,76,Khá,KKHT Loại Khá,1200000,,
B21DCKT115,HK2-2023-24,77,Khá,KKHT Loại Khá,1200000,,
B21DCKT012,HK2-2023-24,75,Khá,KKHT Loại Khá,1200000,,
B21DCVT065,HK2-2023-24,71,Khá,KKHT Loại Khá,1200000,,
B21DCVT073,HK2-2023-24,77,Khá,KKHT Loại Khá,1200000,,
B21DCKT071,HK2-2023-24,74,Khá,KKHT Loại Khá,1200000,,
B21DCKT071,HK2-2023-24,74,Khá,KKHT Loại Khá,1200000,,
B21DCKT125,HK2-2023-24,63,Trung bình,,0,,
B21DCKT005,HK2-2023-24,72,Khá,KKHT Loại Khá,1200000,,
B21DCVT040,HK2-2023-24,81,Tốt,KKHT Loại Khá,1200000,,
B21DCKT016,HK2-2023-24,79,Khá,KKHT Loại Khá,1200000,,
B21DCKT007,HK2-2023-24,86,Tốt,KKHT Loại Khá,1200000,,
B21DCVT007,HK2-2023-24,75,Khá,KKHT Loại Khá,1200000,,
B21DCKT064,HK2-2023-24,74,Khá,KKHT Loại Khá,1200000,,
B21DCKT059,HK2-2023-24,,,KKHT Loại Khá,1200000,,
B21DCVT059,HK2-2023-24,67,Khá,KKHT Loại Khá,1200000,,
B21DCKT017,HK2-2023-24,75,Khá,KKHT Loại Khá,1200000,,
B21DCVT023,HK2-2023-24,68,Khá,KKHT Loại Khá,1200000,,
B21DCVT047,HK2-2023-24,79,Khá,KKHT Loại Khá,1200000,,
B21DCKT020,HK2-2023-24,75,Khá,,0,,
B21DCKT048,HK2-2023-24,82,Tốt,,0,,
B21DCKT011,HK2-2023-24,,,,0,,
B21DCKT060,HK2-2023-24,76,Khá,,0,,
B21DCKT104,HK2-2023-24,76,Khá,,0,,
B21DCKT110,HK2-2023-24,68,Khá,,0,,
B21DCKT117,HK2-2023-24,84,Tốt,,0,,
B21DCKT055,HK2-2023-24,78,Khá,,0,,
B21DCKT068,HK2-2023-24,70,Khá,,0,,
B21DCVT037,HK2-2023-24,81,Tốt,,0,,
