ma_sinh_vien,hoc_ky,diem_ren_luyen,xep_loai_rl,loai_hoc_bong,muc_tien_hb,hinh_thuc_ky_luat,ly_do_ky_luat
B21DCKT063,HK3-2023-24,,,,0,,
B21DCKT034,HK3-2023-24,,,,0,,
B23DCKT058 ,HK3-2023-24,,,,0,,
B21DCVT111,HK3-2023-24,,,,0,,
B21DCKT021,HK3-2023-24,,,,0,,
B22DCVT054,HK3-2023-24,,,,0,,
B23DCKT144,HK3-2023-24,,,,0,,
B21DCKT097,HK3-2023-24,,,,0,,
B21DCCN018,HK3-2023-24,,,,0,,
B21DCKT005,HK3-2023-24,,Xuất sắc,,0,,
B23DCCN057,HK3-2023-24,,,,0,,
B22DCKT083,HK3-2023-24,,,,0,,
B23DCCN032,HK3-2023-24,,,,0,,
B22DCKT075,HK3-2023-24,,,,0,,
B22DCKT020,HK3-2023-24,,,,0,,
B22DCVT056,HK3-2023-24,,,,0,,
B22DCVT007,HK3-2023-24,,,,0,,
b21dcvt057,HK3-2023-24,,,,0,,
B21DCVT054,HK3-2023-24,,,,0,,
B23DCVT031,HK3-2023-24,,,,0,,
B22DCVT065,HK3-2023-24,,,,0,,
B21DCCN022,HK3-2023-24,,,,0,,
B22DCCN036,HK3-2023-24,,,,0,,
B23DCVT015,HK3-2023-24,,,,0,,
B23DCVT038,HK3-2023-24,,,,0,,
B23DCVT083,HK3-2023-24,,,,0,,
B21DCKT108,HK3-2023-24,,,,0,,
B23DCKT013,HK3-2023-24,,,,0,,
B21DCKT097,HK3-2023-24,,,,0,,
B22DCVT057,HK3-2023-24,,,,0,,
B21DCCN125,HK3-2023-24,,,,0,,
B23DCCN056,HK3-2023-24,,,,0,,
B22DCCN132,HK3-2023-24,,,,0,,
B21DCKT005,HK3-2023-24,,,,0,,
B21DCCN089,HK3-2023-24,,,,0,,
B22DCVT065,HK3-2023-24,,,,0,,
B23DCKT036,HK3-2023-24,,,,0,,
B21DCKT021,HK3-2023-24,,,,0,,
B22DCVT102,HK3-2023-24,,,,0,,
B23DCKT144,HK3-2023-24,,,,0,,
B22DCCN015,HK3-2023-24,,,,0,,
B21DCVT128,HK3-2023-24,,,,0,,
B23DCVT118,HK3-2023-24,,,,0,,
B22DCVT067,HK3/2023/24,,,,0,,
B23DCVT089,HK3-2023-24,,,,0,,
B23DCKT090,HK3-2023-24,,,,0,,
B22DCKT083,HK3-2023-24,,,,0,,
B21DCVT085,HK3-2023-24,,,,0,,
b21dckt073,HK3-2023-24,,,,0,,
B22DCKT136,HK3-2023-24,,,,0,,
B22DCKT046,HK3-2023-24,N/A,,,0,,
B23DCVT141,HK3-2023-24,,,,0,,
B21DCVT059,HK3-2023-24,,,,0,,
B22DCCN080,HK3-2023-24,,,,0,,
B23DCKT130,HK3-2023-24,,,,0,,
B22DCVT042 ,HK3-2023-24,,,,0,,
B23DCKT023,HK3-2023-24,,,,0,,
B21DCVT008,HK3-2023-24,,,,0,,
B21DCKT034,HK3-2023-24,,,,0,,
B21DCCN087,HK3-2023-24,,,,0,,
B22DCKT007,HK3-2023-24,,,,0,,
B21DCVT117,HK3-2023-24,,,,0,,
B21DCKT019,HK3-2023-24,,,,0,,
B23DCVT044,HK3-2023-24,,,,0,,
B23DCKT002,HK3-2023-24,,,,0,,
B23DCVT131,HK3-2023-24,,,,0,,
B21DCCN082,HK3-2023-24,,,,0,,
B23DCCN130,HK3-2023-24,,,,0,,
B21DCKT123,HK3-2023-24,,,,0,,
B23DCVT083,HK3-2023-24,,,,0,,
B22DCKT110,HK3-2023-24,,,,0,,
B22DCVT032,HK3-2023-24,,,,0,,
B21DCKT008,HK3-2023-24,N/A,,,0,,
B23DCCN126,HK3-2023-24,,,,0,,
B21DCKT048,HK3-2023-24,,,,0,,
B21DCCN118,HK3-2023-24,,,,0,,
B22DCCN041,HK3-2023-24,,,,0,,
B21DCVT017,HK3-2023-24,,,,0,,
B23DCCN073,HK3-2023-24,,,,0,,
B22DCVT137,HK3-2023-24,,,,0,,
B23DCKT038,HK3-2023-24,,,,0,,
B22DCVT078 ,HK3-2023-24,,,,0,,
B22DCCN021,HK3-2023-24,,,,0,,
B23DCKT023,HK3-2023-24,,,,0,,
B23DCVT053 ,HK3-2023-24,,,,0,,
B23DCCN057,HK3-2023-24,,,,0,,
b23dckt058,HK3-2023-24,,,,0,,
B21DCKT035,HK3-2023-24,,,,0,,
B23DCCN067,HK3-2023-24,,,,0,,
B23DCKT002,HK3-2023-24,,,,0,,
B23DCKT011,HK3-2023-24,,,,0,,
B23DCVT024,HK3/2023/24,,,,0,,
B21DCKT010,HK3-2023-24,,,,0,,
B23DCKT028,HK3-2023-24,,,,0,,
B21DCCN077,HK3-2023-24,,,,0,,
B22DCCN022,HK3-2023-24,,,,0,,
B23DCVT085,HK3-2023-24,,,,0,,
B22DCCN026,HK3-2023-24,,,,0,,
B23DCVT053,HK3-2023-24,,,,0,,
B21DCCN109,HK3-2023-24,,,,0,,
B21DCVT046,HK3-2023-24,,,,0,,
B22DCKT136,HK3-2023-24,,,,0,,
B22DCVT071,HK3-2023-24,,,,0,,
B23DCKT025,HK3-2023-24,,,,0,,
B21DCKT006,HK3-2023-24,,,,0,,
B21DCVT101,HK3-2023-24,,,,0,,
B21DCVT112,HK3-2023-24,,,,0,,
B21DCKT010,HK3-2023-24,,,,0,,
B22DCKT007,HK3-2023-24,,,,0,,
B21DCCN103,HK3-2023-24,,,,0,,
B21DCKT061,HK3-2023-24,,,,0,,
B21DCCN098,HK3-2023-24,,,,0,,
B21DCKT038,HK3-2023-24,,,,0,,
B22DCVT107,HK3-2023-24,,,,0,,
B22DCCN051,HK3-2023-24,,,,0,,
B23DCCN006,HK3-2023-24,,,,0,,
B22DCKT133,HK3-2023-24,,,,0,,
B23DCKT023,HK3-2023-24,,,,0,,
B23DCKT011,HK3-2023-24,,,,0,,
B23DCKT013,HK3-2023-24,,,,0,,
B22DCVT057,HK3-2023-24,,,,0,,
B21DCKT073 ,HK3-2023-24,,,,0,,
B22DCKT015,HK3-2023-24,,,,0,,
B22DCVT031,HK3-2023-24,,,,0,,
B21DCCN030,HK3-2023-24,,,,0,,
B22DCKT046,HK3-2023-24,,,,0,,
B23DCKT025,HK3-2023-24,,,,0,,
B22DCKT083,HK3-2023-24,,,,0,,
B22DCKT118,HK3-2023-24,,,,0,,
B21DCKT063,HK3-2023-24,,,,0,,
B22DCCN005,HK3-2023-24,,,,0,,
B21DCVT003,HK3-2023-24,,,,0,,
B21DCKT122,HK3-2023-24,,,,0,,
B22DCVT063,HK3-2023-24,,,,0,,
B23DCVT044,HK3-2023-24,,,,0,,
B23DCKT103,HK3-2023-24,,,,0,,
B23DCKT135,HK3-2023-24,,,,0,,
b23dckt050,HK3-2023-24,,,,0,,
B22DCVT102,HK3-2023-24,,,,0,,
B22DCKT075,HK3-2023-24,,,,0,,
B22DCCN130,HK3-2023-24,,,,0,,
B21DCVT038,HK3-2023-24,,,,0,,
B21DCVT129,HK3-2023-24,,,,0,,
B23DCKT056,HK3-2023-24,,,,0,,
B23DCCN012,HK3-2023-24,,,,0,,
B22DCKT002,HK3-2023-24,N/A,,,0,,
B21DCVT015,HK3-2023-24,,,,0,,
B21DCVT028,HK3-2023-24,,,,0,,
B21DCKT038,HK3-2023-24,,,,0,,
B23DCKT025,HK3-2023-24,,,,0,,
B23DCKT056,HK3-2023-24,,,,0,,
B22DCKT058,HK3-2023-24,,,,0,,
B23DCCN037,HK3-2023-24,,,,0,,
B21DCKT123,HK3-2023-24,,,,0,,
B22DCKT014,HK3-2023-24,,,,0,,
B22DCCN030,HK3-2023-24,,,,0,,
B22DCVT129,HK3-2023-24,,,,0,,
B23DCKT090,HK3-2023-24,,,,0,,
B22DCCN089,HK3-2023-24,NULL,,,0,,
B22DCVT107,HK3-2023-24,,,,0,,
B23DCCN017,HK3-2023-24,,,,0,,
B22DCCN106,HK3-2023-24,,,,0,,
B21DCKT066,HK3-2023-24,,,,0,,
B21DCKT061,HK3-2023-24,,,,0,,
B23DCVT103,HK3-2023-24,,,,0,,
B23DCKT046,HK3-2023-24,,,,0,,
B23DCVT035,HK3-2023-24,,,,0,,
B22DCVT114,HK3-2023-24,,,,0,,
B22DCVT071,HK3-2023-24,,,,0,,
B22DCKT137,HK3-2023-24,,,,0,,
B22DCKT137,HK3-2023-24,,,,0,,
B21DCKT106 ,HK3-2023-24,,,,0,,
B23DCCN136 ,HK3-2023-24,,,,0,,
B23DCKT050,HK3-2023-24,,,,0,,
B23DCKT088,HK3-2023-24,,,,0,,
B23DCCN113,HK3-2023-24,,,,0,,
B21DCKT008,HK3-2023-24,,,,0,,
B22DCKT015,HK3-2023-24,,,,0,,
B23DCKT002,HK3-2023-24,,,,0,,
B21DCCN047,HK3-2023-24,N/A,,,0,,
B21DCKT010,HK3-2023-24,,,,0,,
B23DCKT010,HK3-2023-24,,,,0,,
B21DCVT008,HK3-2023-24,,,,0,,
B22DCKT021,HK3-2023-24,,,,0,,
B22DCKT073,HK3-2023-24,,,,0,,
b21dcvt102,HK3-2023-24,,,,0,,
B21DCVT101,HK3-2023-24,,,,0,,
B23DCKT058,HK3-2023-24,,,,0,,
B23DCCN058,HK3-2023-24,,,,0,,
B22DCVT129,HK3-2023-24,,,,0,,
B21DCCN060,HK3-2023-24,NULL,,,0,,
B23DCVT035,HK3-2023-24,,,,0,,
B23DCCN042,HK3-2023-24,,,,0,,
B22DCVT060,HK3-2023-24,,,,0,,
B21DCKT063,HK3-2023-24,,,,0,,
B22DCKT121,HK3-2023-24,,,,0,,
B22DCKT015,HK3-2023-24,,,,0,,
B22DCKT071,HK3-2023-24,,,,0,,
B23DCVT141,HK3-2023-24,,,,0,,
B22DCKT005,HK3-2023-24,,,,0,,
B21DCKT006,HK3-2023-24,,,,0,,
B23DCKT004,HK3-2023-24,,,,0,,
B21DCVT019,HK3-2023-24,,,,0,,
B23DCVT090,HK3-2023-24,,,,0,,
B22DCKT107,HK3-2023-24,,,,0,,
B23DCVT007,HK3-2023-24,,,,0,,
B21DCVT032,HK3-2023-24,,,,0,,
B21DCKT066,HK3-2023-24,,,,0,,
B23DCKT109,HK3-2023-24,,,,0,,
B23DCKT135,HK3-2023-24,,,,0,,
b23dckt088,HK3-2023-24,,,,0,,
B23DCKT130,HK3-2023-24,,,,0,,
B22DCKT005,HK3-2023-24,,,,0,,
B22DCVT137,HK3-2023-24,,,,0,,
B23DCKT141,HK3-2023-24,,,,0,,
B21DCVT109,HK3-2023-24,,,,0,,
B21DCKT097,HK3-2023-24,,,,0,,
B21DCKT123,HK3-2023-24,,,,0,,
B21DCVT054,HK3-2023-24,,,,0,,
B21DCVT085,HK3/2023/24,,,,0,,
B21DCKT048,HK3-2023-24,,,,0,,
B22DCKT133,HK3-2023-24,,,,0,,
B23DCVT031,HK3-2023-24,N/A,,,0,,
B22DCKT121,HK3/2023/24,,,,0,,
B23DCKT004,HK3-2023-24,,,,0,,
B23DCVT131,HK3-2023-24,,,,0,,
B23DCKT028,HK3-2023-24,,,,0,,
B22DCKT137,HK3-2023-24,,,,0,,
B22DCKT014,HK3-2023-24,,,,0,,
B23DCKT004,HK3-2023-24,,,,0,,
B21DCCN046,HK3-2023-24,,,,0,,
B21DCVT112,HK3-2023-24,,,,0,,
B23DCKT135,HK3-2023-24,N/A,,,0,,
B23DCCN083,HK3-2023-24,,,,0,,
B21DCVT049,HK3-2023-24,,,,0,,
B21DCKT061,HK3-2023-24,N/A,,,0,,
B23DCKT075,HK3-2023-24,,,,0,,
B21DCVT019,HK3-2023-24,,,,0,,
B21DCVT046,HK3-2023-24,,,,0,,
B21DCCN038,HK3-2023-24,,,,0,,
B21DCCN093,HK3-2023-24,,,,0,,
B21DCKT124,HK3-2023-24,,,,0,,
B23DCVT053 ,HK3-2023-24,,,,0,,
B22DCCN092,HK3-2023-24,,,,0,,
B22DCVT036,HK3-2023-24,,,,0,,
B22DCKT058,HK3-2023-24,,,,0,,
B22DCCN095,HK3-2023-24,,,,0,,
B22DCVT050,HK3-2023-24,,,,0,,
B22DCVT023,HK3-2023-24,,,,0,,
B22DCKT118,HK3-2023-24,,,,0,,
B22DCVT135,HK3-2023-24,,,,0,,
B21DCKT010,HK3-2023-24,,,,0,,
B21DCCN044,HK3-2023-24,,,,0,,
B22DCKT020,HK3-2023-24,,,,0,,
B22DCVT050,HK3-2023-24,,,,0,,
B21DCKT073,HK3-2023-24,,,,0,,
B22DCVT067,HK3-2023-24,,,,0,,
B23DCVT103,HK3-2023-24,,,,0,,
B22DCVT135,HK3-2023-24,,,,0,,
B21DCKT124,HK3-2023-24,,,,0,,
B21DCKT119,HK3-2023-24,,,,0,,
B22DCCN045,HK3-2023-24,,,,0,,
B23DCKT109,HK3-2023-24,,,,0,,
B21DCVT085,HK3-2023-24,,,,0,,
B21DCVT067,HK3-2023-24,,,,0,,
B23DCKT036,HK3-2023-24,,,,0,,
B22DCVT131,HK3-2023-24,,,,0,,
B23DCKT144,HK3-2023-24,,,,0,,
b22dccn081,HK3-2023-24,,,,0,,
B22DCKT071,HK3-2023-24,,,,0,,
B21DCVT124,HK3-2023-24,,,,0,,
B22DCKT002 ,HK3-2023-24,,,,0,,
B21DCKT021,HK3-2023-24,,,,0,,
B21DCKT019,HK3-2023-24,,,,0,,
B21DCKT006,HK3-2023-24,,,,0,,
b21dckt034,HK3-2023-24,,,,0,,
B21DCCN123,HK3-2023-24,,,,0,,
B23DCCN139,HK3-2023-24,Chưa nhập,,,0,,
B22DCVT119,HK3-2023-24,,,,0,,
B23DCKT013,HK3-2023-24,,,,0,,
B23DCKT010,HK3-2023-24,,,,0,,
B21DCVT102,HK3-2023-24,,,,0,,
B23DCKT038,HK3-2023-24,,,,0,,
B21DCVT057,HK3-2023-24,,,,0,,
B23DCVT118,HK3-2023-24,,,,0,,
B22DCKT110,HK3-2023-24,,,,0,,
B22DCCN010,HK3-2023-24,,,,0,,
B23DCKT050,HK3-2023-24,,,,0,,
B22DCKT075,HK3-2023-24,,,,0,,
B22DCVT073 ,HK3-2023-24,,,,0,,
B22DCKT021,HK3-2023-24,,,,0,,
B21DCKT106,HK3-2023-24,,,,0,,
B21DCKT047,HK3-2023-24,,,,0,,
B21DCKT008,HK3-2023-24,,,,0,,
B23DCKT141,HK3-2023-24,,,,0,,
B21DCKT119,HK3-2023-24,,,,0,,
B23DCCN080,HK3-2023-24,,,,0,,
B22DCCN117,HK3-2023-24,,,,0,,
B22DCCN060,HK3-2023-24,,,,0,,
B21DCVT017,HK3-2023-24,,,,0,,
B22DCVT119,HK3-2023-24,N/A,,,0,,
B21DCVT075,HK3-2023-24,,,,0,,
B21DCCN040,HK3-2023-24,,,,0,,
B21DCVT111,HK3-2023-24,,,,0,,
B22DCKT014,HK3-2023-24,,,,0,,
B22DCKT073,HK3-2023-24,,,,0,,
B22DCKT007,HK3-2023-24,,,,0,,
B23DCKT011,HK3-2023-24,,,,0,,
B23DCKT038,HK3-2023-24,,,,0,,
B21DCVT003,HK3-2023-24,,,,0,,
B22DCVT063,HK3-2023-24,,,,0,,
B21DCKT119,HK3-2023-24,,,,0,,
B22DCCN131,HK3-2023-24,,,,0,,
B21DCVT128,HK3-2023-24,,,,0,,
